id,shop_domain,application_id,autocomplete_enabled,user_created_at_least_one_qr,nbr_merchandised_queries,nbrs_pinned_items,showing_logo,has_changed_sort_orders,analytics_enabled,use_metafields,nbr_metafields,use_default_colors,show_products,instant_search_enabled,instant_search_enabled_on_collection,only_using_faceting_on_collection,use_merchandising_for_collection,index_prefix,indexing_paused,install_channel,export_date
67d85d56-fe95-4cf5-bf6e-77623742154a,small-skill-hour.myshopify.com,PHIISE9VLQ,True,False,0,[0],False,False,False,False,N/A,False,False,True,False,False,False,shopify_draw_father_once_,False,marketplace,2019-04-04
1020aff6-eff9-4162-9688-755f26025254,enter-get-old.myshopify.com,3CGGZUNOIT,True,False,0,[0],True,True,False,False,4,True,False,False,False,False,False,shopify_so_,False,marketplace,2019-04-04
579d031e-5208-4515-bd02-81a247faca85,conference-base-today.myshopify.com,FZ7OQR0ETL,True,False,0,[0],False,True,False,False,0,True,False,False,False,False,False,shopify_partner_,False,marketplace,2019-04-04
4a34a3f0-525a-4dff-91ed-a326b1503884,individual-young-leg.myshopify.com,SU00TZCTIS,True,False,0,[0],False,False,False,True,13,False,False,True,False,False,False,shopify_,False,marketplace,2019-04-04
41566384-9532-4ce8-9a98-b0ae06826f7e,husband-senior-not.myshopify.com,NM2M2SHTXO,True,False,0,[0],False,True,False,False,0,False,False,True,False,False,False,shopify_even_our_level_,False,marketplace,2019-04-04
6e03abd4-0a4d-4d25-a8b9-ce8cb6bf22fa,under-trip-argue.myshopify.com,JZL682NP2Q,True,False,0,[0],False,False,False,True,7,True,True,True,False,False,False,shopify_girl_throw_school_,False,marketplace,2019-04-04
57fac9a3-ca4e-4778-8f07-d9115e33e838,box-military-sing.myshopify.com,1GHT1CUZSU,True,False,0,[0],True,True,False,False,9,True,False,False,False,False,False,shopify_contain_,False,marketplace,2019-04-04
19003a90-c579-48c7-988c-0d4249cfe79d,nor-side-candidate.myshopify.com,01Z8PS46SW,True,False,0,[0],True,False,False,True,10,True,False,True,False,False,False,shopify_,False,marketplace,2019-04-04
498060d8-aa59-4698-896f-afbfe9a5a5f1,sport-face-produce.myshopify.com,H4XMQBOW2N,True,False,0,[0],True,True,False,False,16,True,False,False,False,False,False,shopify_camera_,False,marketplace,2019-04-04
b9d21bb3-f555-4a93-918c-a06053a25248,crime-student-health.myshopify.com,M5P5JUSXO5,True,False,0,[0],True,True,False,False,12,False,False,True,False,False,False,shopify_,False,marketplace,2019-04-04
778e2928-71f6-4394-a88d-11e0deab3e7e,voice-yes-audience.myshopify.com,36H8UWOUMR,True,False,0,[0],True,False,False,False,9,True,False,True,False,False,False,shopify_,False,marketplace,2019-04-04
f47981c2-d5e5-42b6-9819-21f2347555ef,certainly-yourself-weight.myshopify.com,MS5M6CQR8I,True,False,0,[0],False,False,False,True,9,False,False,True,False,False,False,shopify_,False,marketplace,2019-04-04
8d00cdbc-f4f4-4efc-b769-4fc4ae797728,reveal-need-model.myshopify.com,QQSQM59GIV,True,False,0,[0],False,True,False,False,4,True,False,True,False,False,False,shopify_,False,marketplace,2019-04-04
eaff177d-e8f3-4629-a42c-e0d3f1be08fd,lose-rule-in.myshopify.com,EYY12UA81V,True,False,0,[0],True,True,False,False,16,True,False,False,False,False,False,shopify_leave_,False,marketplace,2019-04-04
a3631d84-7bdb-46b4-b41f-a87785a3a460,head-religious-plan.myshopify.com,VI0AANRHIA,True,False,0,[0],False,False,False,False,9,False,False,True,False,True,False,shopify_,False,marketplace,2019-04-04
c1deb0c3-b658-44f8-a9af-0806fa319a34,guy-someone-stop.myshopify.com,ZQZ6Z1EC8Z,True,False,0,[0],True,True,False,False,20,False,False,True,False,False,False,shopify_friend_,False,marketplace,2019-04-04
b783568a-ad5c-48a8-a9d9-bd9897aa7df2,article-world-memory.myshopify.com,LZFKZ3OLEB,True,False,0,[0],True,False,False,False,N/A,False,False,True,False,False,False,shopify_red_,False,marketplace,2019-04-04
faa4c2c4-db5c-44bf-84a1-070cbe00cae8,instead-over-close.myshopify.com,Z75AMUJ6YA,True,False,0,[0],True,True,False,False,0,True,False,False,False,True,False,shopify_,False,marketplace,2019-04-04
8aafaa1b-de33-4b84-99d9-76ff337f0482,teach-recent-main.myshopify.com,34CUK37LRT,True,True,1,[4],True,False,False,True,6,False,False,True,True,False,False,shopify_,False,marketplace,2019-04-04
beef5e4a-d4cc-4ac3-a899-8c20eb443348,prevent-dinner-summer.myshopify.com,OSDUEJL67J,True,False,0,[0],True,True,False,False,5,True,False,False,False,False,False,shopify_arm_,False,marketplace,2019-04-04
351508ad-f16c-41e3-81e9-7beb78906c45,service-his-late.myshopify.com,69RZUFYCI4,True,True,5,"[4, 1, 1, 1, 6]",False,False,True,False,12,False,True,True,False,False,False,shopify_decision_field_station_,False,marketplace,2019-04-04
e1435fa6-4cc7-45eb-b3c8-69f26207c7ba,that-evidence-morning.myshopify.com,97W0AIJQ34,True,False,0,[0],False,True,False,False,15,True,False,True,False,False,False,shopify_take_,False,marketplace,2019-04-04
45b2fb9d-7fbb-4838-83e1-6f8d17e22e9a,hand-fact-member.myshopify.com,O2WX7GUQJC,True,False,0,[0],True,False,False,False,3,True,False,True,False,False,False,shopify_there_standard_bar_,False,marketplace,2019-04-04
301e83b4-d9c2-44b4-a506-c4c25fe22895,because-address-early.myshopify.com,HIHRI3NON0,True,False,0,[0],False,True,False,False,N/A,True,False,True,False,False,False,shopify_class_,False,marketplace,2019-04-04
98dace99-4b92-439b-94c2-16f29197ed59,instead-drug-find.myshopify.com,GJ1FJ8EL0F,True,False,0,[0],False,False,False,False,12,False,True,False,False,True,False,shopify_since_,False,marketplace,2019-04-04
687d54f5-db84-40de-b726-e6aeaa48880e,course-record-produce.myshopify.com,,True,False,0,[0],True,True,False,False,20,True,False,True,False,False,False,shopify_,False,marketplace,2019-04-04
53dfcfc4-459f-44f0-979b-422995e2b09c,grow-coach-prepare.myshopify.com,4J87FHTGTJ,True,False,0,[0],True,False,False,False,0,True,False,False,False,False,False,shopify_,False,marketplace,2019-04-04
f2383c7d-01e4-4140-9abb-0caa69dc7ba0,foot-lay-dream.myshopify.com,OLWYHZD0EA,True,False,0,[0],True,False,False,False,18,True,False,False,False,False,False,shopify_now_never_particularly_,False,marketplace,2019-04-04
5d20e170-2310-45d7-8446-f7a5296b03c9,argue-result-itself.myshopify.com,JI3CYE6G5Z,True,False,0,[0],True,True,False,False,14,True,False,False,False,False,False,shopify_,False,marketplace,2019-04-04
e279cc2e-5e1f-46ae-9cfb-71175e2bd523,pay-i-analysis.myshopify.com,SW9PJ0ZPPW,True,False,0,[0],False,True,False,False,0,True,False,True,False,False,False,shopify_again_until_hope_,False,marketplace,2019-04-04
400ccea8-40a5-4647-88ba-fbba63bb9546,team-majority-always.myshopify.com,CY4Z9QUZ81,True,False,0,[0],True,True,False,False,6,True,False,False,False,False,False,shopify_sell_,False,marketplace,2019-04-04
5a0dad05-a617-4848-aad0-df61e4cbc4a9,see-blood-future.myshopify.com,2DS8MPM95F,True,False,0,[0],True,True,False,False,4,True,False,False,False,False,False,shopify_,False,marketplace,2019-04-04
b961fdb3-2f61-4708-a3cd-565777dbb2aa,wife-end-even.myshopify.com,81BJ75IB92,True,False,0,[0],True,True,False,False,N/A,True,False,False,False,False,False,shopify_,False,marketplace,2019-04-04
92caa9ab-ffb5-4050-8592-cc6093759fdd,quickly-word-his.myshopify.com,86TM9FBCE8,True,False,0,[0],True,False,False,False,20,False,False,True,False,False,False,shopify_,False,marketplace,2019-04-04
87742fd6-cc98-4485-8a14-18271cb4af88,relationship-third-without.myshopify.com,4K6PS2FFDG,True,False,0,[0],False,True,False,False,6,False,False,True,False,False,False,shopify_suddenly_,False,marketplace,2019-04-04
8d2f6fb4-d16d-4e01-96c1-ccd7a2e27632,rise-nice-single.myshopify.com,VB562WZ5VH,True,False,0,[0],False,False,False,False,17,True,False,False,False,False,False,shopify_,False,marketplace,2019-04-04
301cf95e-5aad-482b-9a14-6954b3a443cc,collection-beyond-like.myshopify.com,HEAWELENPT,True,False,0,[0],False,False,False,True,6,True,False,True,False,False,False,shopify_government_,False,marketplace,2019-04-04
56bcb419-2782-4544-bd80-9a5b818fd98f,week-baby-keep.myshopify.com,OVWORMTF1G,True,False,0,[0],False,True,False,False,20,True,False,False,False,False,False,shopify_,False,marketplace,2019-04-04
d84a5137-9be0-4e62-9af7-1b6b31e2bc29,data-fire-action.myshopify.com,H2MX02PG0Q,True,False,0,[0],True,True,False,False,8,True,False,False,False,False,False,shopify_,False,marketplace,2019-04-04
7077ccb6-886c-4162-99d8-aa3696845231,else-whom-head.myshopify.com,GCHNH3XLN1,True,False,0,[0],True,False,False,False,6,True,False,True,False,False,False,shopify_,False,marketplace,2019-04-04
cf39d232-d827-41bd-9267-e94bfd8ba0ab,stop-assume-exist.myshopify.com,9OM17DRRJ2,True,False,0,[0],True,True,False,False,13,False,False,False,False,False,False,shopify_discussion_,False,marketplace,2019-04-04
d969a194-28e9-43cb-8780-1955530c14cb,seat-exist-watch.myshopify.com,QKT3MN6SFJ,True,False,0,[0],True,False,True,True,18,False,True,False,False,False,False,shopify_success_hand_establish_,False,marketplace,2019-04-04
e142ca4b-5875-481e-85b1-34308762eda1,oil-describe-final.myshopify.com,KPVKTLJNLM,True,False,0,[0],False,False,False,False,11,True,False,True,False,False,False,shopify_two_evidence_painting_,False,marketplace,2019-04-04
bb5560d1-12c3-4cb2-b6d5-f96556e4eeb6,trade-light-third.myshopify.com,U1KMM1ESWE,True,False,0,[0],True,True,False,False,0,True,False,False,False,False,False,shopify_,False,marketplace,2019-04-04
a733bf80-8125-440c-9441-44c60ee51295,if-mouth-add.myshopify.com,RCZH3TDJE9,True,False,0,[0],True,False,False,True,7,True,False,True,False,False,False,shopify_stay_subject_lay_,False,marketplace,2019-04-04
4ec086d2-bce1-40a1-b5f8-80e15333a00e,song-also-play.myshopify.com,MO0XR58BTZ,True,False,0,[0],True,True,False,False,3,False,False,True,False,False,False,shopify_six_step_enter_,False,marketplace,2019-04-04
a20747c6-a194-4bbb-8d1c-6d6879e2bee8,throughout-glass-lawyer.myshopify.com,MINGOINI7P,True,False,0,[0],True,True,False,False,9,True,False,False,False,False,False,shopify_moment_case_medical_,False,marketplace,2019-04-04
e10c47c1-feee-43a4-a3a0-c734232505c7,political-natural-drive.myshopify.com,Y8KV6OGUQA,True,True,1,[1],False,False,False,False,5,False,False,True,False,False,False,shopify_describe_,False,marketplace,2019-04-04
d38d1117-ee9f-451c-8985-20a381592b7c,here-music-late.myshopify.com,JJKM5KVF9T,True,False,0,[0],False,False,False,False,7,True,False,True,False,False,False,shopify_compare_evidence_a_,False,marketplace,2019-04-04
a2a52704-8f85-412e-bd94-b2d90b30a912,girl-power-street.myshopify.com,RLP3TNZ97O,True,False,0,[0],False,False,False,False,5,True,False,True,False,False,False,shopify_,True,marketplace,2019-04-04
1a65586c-a08b-41de-b5c2-0e2fcb086abb,eight-international-some.myshopify.com,,True,False,0,[0],False,False,True,False,15,False,True,True,True,False,False,shopify_,False,marketplace,2019-04-04
1d40f944-ff0e-4735-ad2e-6cb673ee826f,letter-apply-animal.myshopify.com,GXFM6EIII8,True,False,0,[0],True,True,False,False,11,True,False,False,False,False,False,shopify_day_,False,marketplace,2019-04-04
0ff0af67-4ecb-4ce1-96c6-b487e18d58c3,hour-building-information.myshopify.com,5SCWYKM591,True,False,0,[0],False,True,False,False,6,False,False,True,False,False,False,shopify_this_voice_use_,False,marketplace,2019-04-04
5d5f39ba-5a33-44f6-8de9-89f8934f200b,service-high-employee.myshopify.com,IK2RR88M1J,True,False,0,[0],True,True,False,False,7,True,False,True,False,False,False,shopify_dream_property_air_,False,marketplace,2019-04-04
49f06bc5-9a0b-4d35-8d9a-ac4d3a9c3220,success-candidate-from.myshopify.com,D1E1Y6KPHE,True,False,0,[0],False,True,False,False,N/A,False,False,False,False,False,False,shopify_record_,False,marketplace,2019-04-04
a087e75c-8757-4172-93cd-7e51a1d450e3,service-many-meet.myshopify.com,S36DQB8JIP,True,False,0,[0],True,False,False,False,15,False,False,True,False,False,False,shopify_election_,False,marketplace,2019-04-04
517e0e06-6085-4a5a-a85e-eb6c65d9a7d2,know-fine-knowledge.myshopify.com,WPCOHZ73D9,True,False,0,[0],False,False,False,False,1,True,True,True,False,True,False,shopify_,False,marketplace,2019-04-04
d3262b0b-4534-40ea-a5df-676b13b8fe19,none-whole-right.myshopify.com,V2GH03MXC8,False,False,0,[0],True,True,False,False,5,True,False,True,False,False,False,shopify_,False,marketplace,2019-04-04
f313cc9b-5ea9-45c4-9196-cf30ffcf9272,year-crime-rise.myshopify.com,Q59JFEDO41,True,False,0,[0],True,False,False,True,20,True,False,True,False,False,False,shopify_,False,marketplace,2019-04-04
ba8b8d5a-9fc7-4295-8045-49669a0881cc,specific-another-manager.myshopify.com,00BML5W5UE,True,False,0,[0],True,False,False,False,1,True,True,False,False,False,False,shopify_,False,marketplace,2019-04-04
9a93a853-a4e0-4a21-8670-60f172152946,exist-speech-art.myshopify.com,Z648DANQ1P,True,False,0,[0],True,False,False,False,5,False,False,True,False,False,False,shopify_,False,marketplace,2019-04-04
c176b18a-b48d-4ba4-810f-edcf6abc8a01,local-experience-teach.myshopify.com,56PCIS5KF4,True,False,0,[0],False,True,False,False,7,True,False,False,False,False,False,shopify_,False,marketplace,2019-04-04
ff91f85d-327d-4c9e-b5ed-9a1aa84c8781,stuff-after-coach.myshopify.com,XC2MS9S63X,True,False,0,[0],True,True,False,True,15,True,False,True,False,False,False,shopify_,False,marketplace,2019-04-04
75a1e28a-ed4a-461d-b71b-0387cb66027d,modern-tv-million.myshopify.com,PMHK256SGT,True,False,0,[0],True,True,False,False,3,True,False,False,False,False,False,shopify_such_phone_suddenly_,False,marketplace,2019-04-04
a885925d-8f9b-4a5d-a836-20eff4f931fa,few-do-before.myshopify.com,8OUKEBBIRL,True,False,0,[0],True,True,False,False,19,True,False,False,False,False,False,shopify_,False,marketplace,2019-04-04
aef82406-59df-4085-b6d6-6e429e227c13,go-usually-democratic.myshopify.com,,True,False,0,[0],True,False,False,False,4,True,True,True,False,False,False,shopify_,False,marketplace,2019-04-04
44f60775-5735-4c20-a974-eab4caa34933,tree-race-war.myshopify.com,2EDOI4F5IZ,True,True,6,"[12, 4, 21, 9, 6, 6]",False,False,False,False,9,False,False,True,False,False,False,shopify_resource_minute_painting_,False,marketplace,2019-04-04
1366d457-b41e-4f21-9fef-5a3830b649bd,during-world-miss.myshopify.com,AC9LS0NWRB,False,False,0,[0],True,False,False,False,3,False,False,True,False,False,False,shopify_dog_record_training_,False,marketplace,2019-04-04
290c6775-6567-4186-b473-341619aa1f53,represent-trip-low.myshopify.com,ARSFYNX4G8,True,False,0,[0],False,False,False,False,16,True,False,False,False,False,False,shopify_peace_,False,marketplace,2019-04-04
f1d9f0d8-25d5-4e34-be00-1d0ff2fbcd60,pick-happy-local.myshopify.com,,True,False,0,[0],True,False,False,False,20,False,False,True,False,False,False,shopify_attack_,False,marketplace,2019-04-04
d36845c2-a3e1-430b-81ff-88b3ed597f58,consumer-story-success.myshopify.com,5VQ21WEONN,True,False,0,[0],True,True,False,True,17,True,False,False,False,True,False,shopify_,True,marketplace,2019-04-04
34a49a17-c637-455a-98d1-1817ed620b3d,car-party-range.myshopify.com,OY8PAUU7FI,True,False,0,[0],False,True,False,False,7,False,True,True,False,False,False,shopify_,False,marketplace,2019-04-04
5949e05c-24c5-44c7-b044-6ae75a4d1701,shoulder-toward-successful.myshopify.com,8MDA958UGE,True,False,0,[0],False,True,False,False,13,False,True,True,False,False,False,shopify_,False,marketplace,2019-04-04
c8a7114e-1fb0-4547-831b-827226a477df,range-various-camera.myshopify.com,4FYK49MS1B,True,False,0,[0],True,True,False,False,16,True,False,False,False,False,False,shopify_scientist_,False,marketplace,2019-04-04
c779cd91-2874-48c7-ba7a-917e60bf49d4,policy-sister-popular.myshopify.com,R3B2TV2SF7,False,False,0,[0],True,True,False,True,2,True,False,False,False,False,False,shopify_,False,marketplace,2019-04-04
55e1e574-c56b-4c38-bd3f-5e2df10782ec,environment-draw-nor.myshopify.com,1JC8TUGT9E,True,False,0,[0],True,False,False,False,12,False,False,True,False,False,False,shopify_share_control_be_,False,marketplace,2019-04-04
e56ab3fd-796f-4c12-96e8-1b95707124d3,entire-sometimes-whether.myshopify.com,KJ28YS4EG1,False,False,0,[0],True,True,False,False,6,True,True,True,True,False,False,shopify_national_nearly_exactly_,False,marketplace,2019-04-04
c7203a36-dfa3-4fca-a21e-edcd626c6015,positive-few-necessary.myshopify.com,78HXYV3ZDY,True,False,0,[0],True,False,False,False,10,True,False,True,False,False,False,shopify_according_any_former_,False,marketplace,2019-04-04
db3fb6f1-b47c-49ba-8c6d-075232a95a6d,long-west-role.myshopify.com,Q5RHZCFP8V,True,False,0,[0],True,True,False,True,3,True,False,False,False,False,False,shopify_yet_,False,marketplace,2019-04-04
f597a120-9c94-4e1c-919f-f8d7a9fc0b03,place-culture-computer.myshopify.com,X6C2T9SJU9,True,False,0,[0],False,True,False,False,4,False,False,False,False,False,False,shopify_chair_company_station_,False,marketplace,2019-04-04
33c29bac-8860-4293-a110-da481652c2ea,benefit-find-speech.myshopify.com,LQFHRRIXJV,True,False,0,[0],False,True,False,False,12,True,True,False,False,False,False,shopify_couple_himself_nearly_,False,marketplace,2019-04-04
c3e53adf-ef2a-4652-b9ac-a90179d53530,than-represent-action.myshopify.com,HX3UOGQWB5,True,False,0,[0],True,True,False,False,16,False,False,False,False,False,False,shopify_,False,marketplace,2019-04-04
49e134eb-6666-4da1-9fe7-e4be6f22c3be,throughout-entire-no.myshopify.com,SMEX5TLYVW,True,False,0,[0],False,True,False,False,N/A,True,False,False,False,False,False,shopify_fish_would_since_,False,marketplace,2019-04-04
bdb24789-7386-413d-99ee-59db3a64f319,resource-read-specific.myshopify.com,60XIGIHFR5,True,False,0,[0],True,True,False,False,6,False,False,False,False,False,False,shopify_,False,marketplace,2019-04-04
35758c26-8645-4a69-bceb-341d5a9bedde,character-market-much.myshopify.com,K0MDMKCXAY,True,False,0,[0],True,False,False,False,5,True,False,True,False,False,False,shopify_,False,marketplace,2019-04-04
415c70d3-b25f-4b8f-b853-e1b0af7199f1,support-scene-land.myshopify.com,HNVWN6GJGR,True,False,0,[0],False,True,False,False,20,False,False,False,False,False,False,shopify_,False,marketplace,2019-04-04
3f251dd1-10ca-4867-a926-56bba2f84fca,poor-land-whole.myshopify.com,TRU9Y51ZJ0,True,False,0,[0],True,False,False,False,8,True,False,True,False,False,False,shopify_,False,marketplace,2019-04-04
ca5c2068-a158-4b3f-b337-dcaccdd64e73,wall-among-value.myshopify.com,GFT6PYQK4V,True,False,0,[0],False,True,False,False,17,False,False,False,False,False,False,shopify_strong_,False,marketplace,2019-04-04
47177ec8-afc0-4fa3-a666-4a06dc8d47bd,identify-focus-beautiful.myshopify.com,JQ3FK30XPN,True,False,0,[0],True,True,False,False,17,True,False,False,False,False,False,shopify_up_,False,marketplace,2019-04-04
3a5d3468-c395-4543-9e8d-8a9596f60625,ten-room-everything.myshopify.com,LEKJW7XPA9,True,False,0,[0],True,False,False,False,N/A,True,True,True,False,False,False,shopify_,False,marketplace,2019-04-04
20ebc20b-e05c-41af-9d54-bd77885f332e,win-industry-find.myshopify.com,UU0FBB4TS4,True,False,0,[0],False,True,False,False,17,False,True,True,False,False,False,shopify_team_,False,marketplace,2019-04-04
2f9dbc6e-0768-4f57-b813-50b4f1a48734,mind-do-travel.myshopify.com,STW2VADHSD,True,False,0,[0],True,True,False,False,6,True,False,True,False,False,False,shopify_happy_that_whole_,False,marketplace,2019-04-04
81480f15-473d-463e-8d9c-2acae9f11b0a,scene-yard-particular.myshopify.com,YIECN032YN,True,False,0,[0],True,True,False,False,19,True,False,False,False,False,False,shopify_stand_,False,marketplace,2019-04-04
3e046e51-07c9-405d-967c-524fa615ab51,best-grow-onto.myshopify.com,2CBM5VRO1X,True,False,0,[0],True,True,False,False,5,True,False,False,False,False,False,shopify_man_,False,marketplace,2019-04-04
87a08b93-de8a-4a54-8e78-2028c41cf034,catch-manage-health.myshopify.com,RNH8TTQ4OC,True,False,0,[0],True,True,False,False,10,True,False,True,False,False,False,shopify_,False,marketplace,2019-04-04
8ce4a98f-c78f-4b43-900e-c760b60295b4,power-determine-involve.myshopify.com,H014PY9ICO,True,False,0,[0],False,True,False,False,14,True,False,True,False,False,False,shopify_,False,marketplace,2019-04-04
98a9f5fa-2d5a-4cf7-8d9b-781e17f86b78,reality-her-company.myshopify.com,028YBROWQ9,True,False,0,[0],True,True,False,True,11,False,False,True,False,False,False,shopify_clear_election_wonder_,False,marketplace,2019-04-04
3b89adda-5f43-4509-beee-595e3e4a75c7,huge-agree-authority.myshopify.com,SZ2RQPHVKW,True,False,0,[0],True,True,False,False,4,False,False,True,False,False,False,shopify_six_especially_generation_,False,marketplace,2019-04-04
604320f5-b801-4a6e-9329-599c2039dce0,fire-memory-but.myshopify.com,23WNFCD9I8,True,False,0,[0],False,False,False,True,6,False,False,False,False,False,False,shopify_into_special_visit_,False,marketplace,2019-04-04
05f253c4-af55-42a7-b2fa-337617e31f18,others-anything-room.myshopify.com,W10RWMWQ5P,False,False,0,[0],False,False,False,False,8,False,False,True,False,False,False,shopify_apply_region_man_,False,marketplace,2019-04-04
fdd66a2a-43b8-4112-a1cf-2b4983153695,president-section-every.myshopify.com,FYIHAP9659,True,False,0,[0],False,False,False,False,12,False,True,True,False,False,False,shopify_visit_,False,marketplace,2019-04-04
f21b037a-3739-4948-bc3a-b2e7c408b3ef,over-personal-your.myshopify.com,0DLH96JKYQ,True,False,0,[0],False,True,False,False,0,True,False,True,False,False,False,shopify_wrong_take_same_,False,marketplace,2019-04-04
f35778ef-5367-44f8-b00c-062e9ba88511,think-thought-think.myshopify.com,K8O7LQ4ZMV,True,False,0,[0],True,True,False,False,1,False,False,True,False,False,False,shopify_start_camera_travel_,False,marketplace,2019-04-04
59fee47d-ccf0-4a45-bb13-751852bc38c6,fill-thousand-argue.myshopify.com,UNHUH7JDY3,False,False,0,[0],False,False,True,True,16,False,False,True,False,False,False,shopify_,False,marketplace,2019-04-04
17d90113-fd1b-415b-adcc-e5f671642d30,ground-week-data.myshopify.com,63IK5F8S2N,False,False,0,[0],False,False,False,False,10,False,True,True,False,False,False,shopify_,False,marketplace,2019-04-04
33afd4ad-ec12-4647-ad11-c9be7a08c534,occur-population-other.myshopify.com,ERM04X9Z4C,True,False,0,[0],True,True,False,False,8,True,False,False,False,False,False,shopify_,False,marketplace,2019-04-04
0da768fe-9808-4f50-b06f-f5d1ec00d849,him-later-property.myshopify.com,AIDXU8VYCO,True,False,0,[0],True,True,False,True,4,False,True,True,False,False,False,shopify_,False,marketplace,2019-04-04
31575756-91a4-4d6e-ad09-414d92e32bed,serve-first-five.myshopify.com,C9RI2XKAPB,True,False,0,[0],False,False,False,False,N/A,False,False,True,False,False,False,shopify_nation_,False,marketplace,2019-04-04
6c08182c-540c-40d8-92bb-2d4d68511f26,while-game-throw.myshopify.com,XIEDZ6AURX,True,False,0,[0],False,True,False,False,0,False,False,False,False,False,False,shopify_interview_,False,marketplace,2019-04-04
