id,shop_domain,application_id,autocomplete_enabled,user_created_at_least_one_qr,nbr_merchandised_queries,nbrs_pinned_items,showing_logo,has_changed_sort_orders,analytics_enabled,use_metafields,nbr_metafields,use_default_colors,show_products,instant_search_enabled,instant_search_enabled_on_collection,only_using_faceting_on_collection,use_merchandising_for_collection,index_prefix,indexing_paused,install_channel,export_date
9d6ff165-51c0-4823-ad5f-73959a50ddbc,glass-situation-purpose.myshopify.com,HQ8Q9HUY8L,True,False,0,[0],False,False,False,False,16,True,False,True,False,False,False,shopify_support_,False,marketplace,2019-04-07
b9c1afc5-7e1c-4cff-a88e-78bc279c06b2,doctor-light-even.myshopify.com,8TCJ6EUEH5,True,False,0,[0],True,True,False,True,17,True,False,False,False,False,False,shopify_side_ago_level_,False,marketplace,2019-04-07
dd1b75a8-4eaa-4369-92bf-31607599e384,impact-maintain-sense.myshopify.com,FWFBC9WVID,True,False,0,[0],True,True,False,False,18,True,False,False,False,False,False,shopify_,False,marketplace,2019-04-07
67f7ac49-adaf-44b7-a4b5-3b441a7dff09,position-thus-seven.myshopify.com,HMSUAAECNJ,True,False,0,[0],False,True,True,False,15,True,True,True,False,False,False,shopify_try_where_mean_,False,marketplace,2019-04-07
7de242e8-05eb-416e-a8d2-fc58136b37f5,someone-soon-report.myshopify.com,AI44ENZLMW,True,False,0,[0],True,True,False,True,0,True,False,False,False,False,False,shopify_,False,marketplace,2019-04-07
9805ec1c-a9b8-45cd-8f8e-f5fc02273bc8,place-simple-town.myshopify.com,PT267SW3L9,False,False,0,[0],False,False,False,True,15,True,True,False,False,False,False,shopify_,False,marketplace,2019-04-07
e5b6f2d0-12a3-4dfe-866e-d2e4db78d129,maybe-reality-recent.myshopify.com,3TNP5VDPKB,True,False,0,[0],False,False,False,True,14,True,False,True,False,False,False,shopify_,False,marketplace,2019-04-07
e8c7e004-69d0-44db-b943-25184c536500,beat-place-away.myshopify.com,XH9Q3Z5ETZ,True,False,0,[0],False,False,False,False,12,False,False,True,False,False,False,shopify_want_over_teacher_,False,marketplace,2019-04-07
b778721b-d48b-4714-a099-1d0b36974a2f,garden-computer-have.myshopify.com,V9H3B3I4UT,True,False,0,[0],True,True,False,False,14,True,False,False,False,False,False,shopify_,False,marketplace,2019-04-07
a1567cdf-8c4a-475f-9ae5-846dbabbb74f,table-care-together.myshopify.com,YQW2B9S8F6,True,False,0,[0],False,True,False,False,11,True,False,False,False,False,False,shopify_final_,False,marketplace,2019-04-07
a4e12fdf-34b6-4ad2-aa93-bbc2303e1925,oil-certainly-sit.myshopify.com,RR5KCON2HC,True,False,0,[0],False,False,False,True,8,False,False,True,False,False,False,shopify_pm_tonight_board_,False,marketplace,2019-04-07
12b3ba0b-f964-4e19-b355-13079018ab59,others-agree-window.myshopify.com,13TO05AZVV,True,False,0,[0],False,True,False,False,1,False,False,True,False,False,False,shopify_,False,marketplace,2019-04-07
a8697c47-0145-4f1f-b0ff-bec1d1e810e8,source-one-degree.myshopify.com,3BQ76LX0Y7,True,False,0,[0],False,False,False,True,16,True,True,True,False,False,False,shopify_local_,False,marketplace,2019-04-07
afb57548-ecca-4001-b943-502a31a74916,campaign-describe-today.myshopify.com,804FWFPZXL,True,False,0,[0],True,True,False,False,N/A,True,False,False,False,False,False,shopify_,False,marketplace,2019-04-07
923b796d-6be5-46df-b798-9f2b8c3e704e,require-chair-coach.myshopify.com,9351HGH36S,True,False,0,[0],True,False,False,True,4,True,False,True,False,False,False,shopify_trip_,False,marketplace,2019-04-07
5ba363a5-0dc9-4c1c-b09e-188e344db46d,example-security-true.myshopify.com,TASB6NC05K,True,False,0,[0],True,True,False,False,18,True,False,False,False,False,False,shopify_model_,False,marketplace,2019-04-07
11f43b31-ce2c-465f-9ba4-1205ac6ac2b2,respond-threat-write.myshopify.com,OHSD9RIGHF,True,False,0,[0],True,True,False,False,7,False,False,True,False,False,False,shopify_able_item_among_,False,marketplace,2019-04-07
39cb4c8a-2c36-4821-9b32-e2dfd32af88b,dream-hit-give.myshopify.com,BFTIRIT22C,True,False,0,[0],True,False,False,False,N/A,True,False,True,False,False,False,shopify_cultural_,False,marketplace,2019-04-07
e64cd80c-9b1a-4607-87a4-67ce6e7e4e96,any-treat-protect.myshopify.com,E1LG8QMZLJ,True,False,0,[0],False,False,False,True,5,False,False,True,False,False,False,shopify_through_,False,marketplace,2019-04-07
25b41f47-bccb-4185-bdce-c1efbcb56b10,religious-view-resource.myshopify.com,,True,False,0,[0],False,True,False,False,10,True,False,True,False,False,False,shopify_,False,marketplace,2019-04-07
6c6be756-cbf3-49ce-b42e-432d53c97005,nor-general-near.myshopify.com,IBAL5R3NZ7,True,False,0,[0],True,True,False,False,N/A,True,False,False,False,False,False,shopify_high_wonder_against_,False,marketplace,2019-04-07
02980b40-5f0e-4e23-995f-673cce35eeaf,age-war-may.myshopify.com,IR91DL4QYO,True,False,0,[0],False,False,False,False,8,False,False,True,False,True,False,shopify_,False,marketplace,2019-04-07
252a50ff-0dab-485d-b54d-edef7678a640,any-every-like.myshopify.com,5CWMZU380R,True,False,0,[0],True,True,False,False,17,False,False,True,False,False,False,shopify_,False,marketplace,2019-04-07
83ebf03c-978b-455b-96d3-1a102a96d704,billion-outside-when.myshopify.com,,True,False,0,[0],True,False,False,False,6,False,False,True,False,False,False,shopify_she_anyone_under_,False,marketplace,2019-04-07
69a05a2d-8902-4a6c-b8e9-f30b3ea7cdbb,past-world-vote.myshopify.com,,True,False,0,[0],True,True,False,False,12,True,False,False,False,True,False,shopify_despite_language_protect_,False,marketplace,2019-04-07
129cd92c-de99-418e-90c9-b5cbd15155fd,never-somebody-guess.myshopify.com,42K9YGUQXB,True,True,1,[4],True,False,False,True,1,False,False,True,True,False,False,shopify_,False,marketplace,2019-04-07
6862ecf8-737a-4bc4-9027-87ba81a574d7,hour-forget-generation.myshopify.com,WEM2ENZGN0,True,False,0,[0],True,True,False,False,17,True,False,False,False,False,False,shopify_project_,False,marketplace,2019-04-07
78b85fb4-9230-47d3-a917-f0491c09d9e2,author-unit-family.myshopify.com,2THIRLXE6I,True,True,5,"[4, 1, 1, 1, 6]",False,False,True,False,10,False,True,True,False,False,False,shopify_now_,False,marketplace,2019-04-07
81a7171c-0163-41ea-8899-522c5a1b1632,hit-kind-available.myshopify.com,APTAE4G54K,True,False,0,[0],False,True,False,False,N/A,True,False,True,False,False,False,shopify_girl_chair_food_,False,marketplace,2019-04-07
c98f8865-48f1-4faa-a20d-caeaef0382e7,campaign-who-information.myshopify.com,,True,False,0,[0],True,False,False,False,20,True,False,True,False,False,False,shopify_cause_hundred_rest_,False,marketplace,2019-04-07
9eefe399-901e-436a-8dab-71d79a921c56,enter-ground-take.myshopify.com,UK49TL6A5X,True,False,0,[0],False,True,False,False,15,True,False,True,False,False,False,shopify_now_,False,marketplace,2019-04-07
8ae9269d-9a80-41a1-b521-bc9d56c0ba2f,record-institution-poor.myshopify.com,B8Z28HHPEZ,True,False,0,[0],False,False,False,False,4,False,True,False,False,True,False,shopify_mother_,False,marketplace,2019-04-07
ba3527a3-4967-4b90-bd7c-08e5167afc72,instead-media-read.myshopify.com,,True,False,0,[0],True,True,False,False,8,True,False,True,False,False,False,shopify_,False,marketplace,2019-04-07
563d284c-5475-416b-9087-eaff597252d2,add-focus-walk.myshopify.com,FQJS0PTNES,True,False,0,[0],True,False,False,False,6,True,False,False,False,False,False,shopify_card_,False,marketplace,2019-04-07
6ffd7fd0-e4f8-4164-8214-a7a7150482d2,word-everyone-education.myshopify.com,9JKI9FUHEM,True,False,0,[0],True,False,False,False,2,True,False,False,False,False,False,shopify_study_,False,marketplace,2019-04-07
30db411c-946d-42c6-9e0e-ea155bfc09c0,dark-system-together.myshopify.com,KGG5I3Q8NR,True,False,0,[0],True,True,False,False,19,True,False,False,False,False,False,shopify_,False,marketplace,2019-04-07
53250018-de84-4fd9-91f6-f409777cb9d3,could-black-receive.myshopify.com,0ALO4S1ZM2,True,False,0,[0],False,True,False,False,13,True,False,True,False,False,False,shopify_,False,marketplace,2019-04-07
1b21b5f8-f5bf-4041-a516-9f2895b3dbcc,indeed-plan-which.myshopify.com,9DUR1PSPL0,True,False,0,[0],True,True,False,False,20,True,False,False,False,False,False,shopify_,False,marketplace,2019-04-07
ef2abdf4-fa38-4a1a-be40-82d0ebf84226,late-new-training.myshopify.com,,True,False,0,[0],True,True,False,False,10,True,False,False,False,False,False,shopify_seat_,False,marketplace,2019-04-07
45597d14-3afe-4be5-b1e0-92e79fcaa197,yard-participant-over.myshopify.com,JOSE8WD3OB,True,False,0,[0],True,True,False,False,10,True,False,False,False,False,False,shopify_perform_,False,marketplace,2019-04-07
d4ffcac2-b14f-490b-b117-4e2d8db8aca5,agreement-once-low.myshopify.com,DLR4VLKGAA,True,False,0,[0],True,False,False,False,8,False,False,True,False,False,False,shopify_adult_,False,marketplace,2019-04-07
3d38f09d-a3c6-4efe-a83d-909fc92b0d35,stock-imagine-represent.myshopify.com,R2VE455GCO,True,False,0,[0],False,True,False,False,2,False,False,True,False,False,False,shopify_cup_,False,marketplace,2019-04-07
64ccde40-59e4-4d52-9144-41aba16decc0,article-music-as.myshopify.com,S0Z8PPYFAV,True,False,0,[0],False,False,False,False,2,True,False,False,False,False,False,shopify_,False,marketplace,2019-04-07
3bcba1d8-34b4-44e6-983f-2a9ac7913fc8,player-keep-hot.myshopify.com,T1MRHTX68U,True,False,0,[0],False,False,False,True,10,True,False,True,False,False,False,shopify_,False,marketplace,2019-04-07
0046f37d-b3e3-47be-87b0-add2031bb828,as-mrs-national.myshopify.com,C4XWM6GBX5,True,False,0,[0],False,True,False,False,2,True,False,False,False,False,False,shopify_,False,marketplace,2019-04-07
482add1a-8801-4069-b5ce-0625da25910a,key-situation-close.myshopify.com,GSQF19WYMV,True,False,0,[0],True,True,False,False,N/A,True,False,False,False,False,False,shopify_deal_,False,marketplace,2019-04-07
017a61a8-1426-4092-bc50-77b9731655d3,today-list-claim.myshopify.com,UA1OBPMJI4,True,False,0,[0],True,False,False,False,18,True,False,True,False,False,False,shopify_report_,False,marketplace,2019-04-07
92bcb5d9-e147-4df2-8d10-cb4d967084b5,animal-save-language.myshopify.com,VQU1LUWF2G,True,False,0,[0],True,True,False,False,7,False,False,False,False,False,False,shopify_,False,marketplace,2019-04-07
7a70c585-f58a-4d4a-ab65-857befb034ff,relate-allow-shake.myshopify.com,J4TDJ7NTGP,True,False,0,[0],True,False,True,True,15,False,True,False,False,False,False,shopify_although_,False,marketplace,2019-04-07
91084ac3-043c-4703-be33-c1a495e05b3d,mouth-heavy-season.myshopify.com,TWYS3F73GA,True,False,0,[0],False,False,False,False,17,True,False,True,False,False,False,shopify_,False,marketplace,2019-04-07
44edb682-7fbc-4b84-bed0-c482adbeb713,cut-pattern-wife.myshopify.com,JE90KPUOTI,True,False,0,[0],True,True,False,False,10,True,False,False,False,False,False,shopify_month_,False,marketplace,2019-04-07
2a77b3d6-aa38-42b5-8df0-ee6be96f757d,teach-cause-age.myshopify.com,2E6P4MD2OC,True,False,0,[0],True,False,False,True,10,True,False,True,False,False,False,shopify_piece_matter_money_,False,marketplace,2019-04-07
5b957378-6a8f-4954-b393-327afabfd76c,continue-population-organization.myshopify.com,U199V2LPBH,True,False,0,[0],True,True,False,False,16,False,False,True,False,False,False,shopify_,False,marketplace,2019-04-07
00cb3034-8b6c-4801-a77b-8bb39511015d,claim-protect-condition.myshopify.com,OLMCELSBRJ,True,False,0,[0],True,True,False,False,4,True,False,False,False,False,False,shopify_,False,marketplace,2019-04-07
bfbe2d03-fb8d-488c-89a3-3d275dd6e054,century-lead-perform.myshopify.com,BP5MTVGA2P,True,True,1,[1],False,False,False,False,11,False,False,True,False,False,False,shopify_natural_your_him_,False,marketplace,2019-04-07
b4f29478-8ac6-490c-b830-6e04a8573547,whatever-son-fear.myshopify.com,8X24C2XWQ5,True,False,0,[0],False,False,False,False,15,True,False,True,False,False,False,shopify_trial_production_structure_,False,marketplace,2019-04-07
1dd04a78-f7e5-40ea-ac1e-c36c4b9b431e,write-cost-increase.myshopify.com,CTV5IMAKG7,True,False,0,[0],False,False,False,False,5,True,False,True,False,False,False,shopify_,True,marketplace,2019-04-07
e727bc03-533b-4f22-ac10-c1fbdf50bde5,top-real-use.myshopify.com,12FIAQ0KCL,True,False,0,[0],False,False,True,False,13,False,True,True,True,False,False,shopify_,False,marketplace,2019-04-07
6cb4f9ef-8caf-4f4d-add7-517948511538,nearly-time-raise.myshopify.com,UFDJA2XYJ5,True,False,0,[0],True,True,False,False,17,True,False,False,False,False,False,shopify_pm_education_notice_,False,marketplace,2019-04-07
2e629cbd-4b0e-46a9-87b5-5e7a49610c65,account-rather-simply.myshopify.com,7XRPFDIF4B,True,False,0,[0],False,True,False,False,11,False,False,True,False,False,False,shopify_government_,False,marketplace,2019-04-07
044c6f88-b189-43bd-8a40-9a0fd510d8aa,kitchen-sea-speak.myshopify.com,SNYEFTDU4H,True,False,0,[0],True,True,False,False,13,True,False,True,False,False,False,shopify_magazine_me_western_,False,marketplace,2019-04-07
544ef92b-08ec-487c-994e-fba64140cc5e,hour-table-exactly.myshopify.com,H3AAD01DH5,True,False,0,[0],False,True,False,False,18,False,False,False,False,False,False,shopify_,False,marketplace,2019-04-07
6c755c36-8bb8-4fba-8208-df51f3454eed,majority-shoulder-effect.myshopify.com,YXY8D78RDD,True,False,0,[0],True,False,False,False,1,False,False,True,False,False,False,shopify_of_,False,marketplace,2019-04-07
d9a40814-23d9-49a2-bee5-47f4dc08a224,mother-recent-itself.myshopify.com,EGIYUWRN8G,True,False,0,[0],False,False,False,False,N/A,True,True,True,False,True,False,shopify_meet_,False,marketplace,2019-04-07
cb65894b-8e86-4e52-9960-eb167c47f115,plan-media-hit.myshopify.com,Q6TEPY5EGO,False,False,0,[0],True,True,False,False,9,True,False,True,False,False,False,shopify_food_,False,marketplace,2019-04-07
9181f544-d536-4caa-afa4-01b901b30e89,course-behavior-less.myshopify.com,WQSWOZ10AI,True,False,0,[0],True,False,False,True,11,True,False,True,False,False,False,shopify_,False,marketplace,2019-04-07
d0449fc3-d3ca-4a81-8576-5131274f6733,debate-real-appear.myshopify.com,,True,False,0,[0],True,False,False,False,4,True,True,False,False,False,False,shopify_protect_trial_eight_,False,marketplace,2019-04-07
b2016d94-8a8a-4090-be8d-36c424041ed3,charge-apply-real.myshopify.com,B930UDZ30O,True,False,0,[0],True,False,False,False,15,False,False,True,False,False,False,shopify_move_,False,marketplace,2019-04-07
27bea889-ac95-413d-8b65-ace2e5390f81,state-election-itself.myshopify.com,QIRRE091HB,True,False,0,[0],False,True,False,False,18,True,False,False,False,False,False,shopify_,False,marketplace,2019-04-07
83dd4ec8-eedb-46f2-ab7f-497371929e5a,either-cost-new.myshopify.com,RXID465O2V,True,False,0,[0],True,True,False,True,13,True,False,True,False,False,False,shopify_unit_,False,marketplace,2019-04-07
91263dca-19ab-4bd4-839e-698fe736b81f,sport-exactly-want.myshopify.com,6I1G6GRCCV,True,False,0,[0],True,True,False,False,12,True,False,False,False,False,False,shopify_,False,marketplace,2019-04-07
23dc9890-51a1-4554-ad87-fa7460df649c,attention-better-book.myshopify.com,CD4G82WR4N,True,False,0,[0],True,True,False,False,10,True,False,False,False,False,False,shopify_control_,False,marketplace,2019-04-07
f6273370-33a7-4afe-8da1-dfe2e5071480,low-we-perform.myshopify.com,55R61O80LI,True,False,0,[0],True,False,False,False,12,True,True,True,False,False,False,shopify_town_continue_early_,False,marketplace,2019-04-07
b3ac2e1e-4a7d-4a09-b68f-281a0a1d6004,amount-push-bring.myshopify.com,1SCV64W2YE,True,True,6,"[12, 4, 21, 9, 6, 6]",False,False,False,False,10,False,False,True,False,False,False,shopify_,False,marketplace,2019-04-07
659eed3b-5aff-4f30-a2a8-ff0e5ddd0d23,remain-impact-also.myshopify.com,,False,False,0,[0],True,False,False,False,N/A,False,False,True,False,False,False,shopify_,False,marketplace,2019-04-07
29a598ad-e149-48ad-8a1f-f61ba10131e9,have-how-amount.myshopify.com,PLAAO34L4G,True,False,0,[0],False,False,False,False,19,True,False,False,False,False,False,shopify_,False,marketplace,2019-04-07
54736c77-47a1-442f-be7f-b58176f52258,certain-maintain-data.myshopify.com,R0VBJGMDJF,True,False,0,[0],True,False,False,False,0,False,False,True,False,False,False,shopify_treat_huge_paper_,False,marketplace,2019-04-07
ba7642e7-d863-4dcb-9b25-10a9bf1fc2ae,trade-someone-from.myshopify.com,J37HAY3CQG,True,False,0,[0],True,True,False,True,0,True,False,False,False,True,False,shopify_,True,marketplace,2019-04-07
6cbb4a51-7a4b-4f6f-a32d-fab1eaf6eb6b,item-price-moment.myshopify.com,BU4IZAAELL,True,False,0,[0],False,True,False,False,18,False,True,True,False,False,False,shopify_road_,False,marketplace,2019-04-07
5ab59ba8-bac7-43f7-9792-61d3908aa282,work-commercial-and.myshopify.com,MJ27W1EAPQ,True,False,0,[0],False,True,False,False,17,False,True,True,False,False,False,shopify_,False,marketplace,2019-04-07
6818543a-c756-461f-b756-04520c8c6378,development-physical-wrong.myshopify.com,2P7W06NHV2,True,False,0,[0],True,True,False,False,1,True,False,False,False,False,False,shopify_,False,marketplace,2019-04-07
ea5baf1f-6307-46b5-8166-a0ea9da9b0da,conference-century-result.myshopify.com,GQC1KFFSSX,False,False,0,[0],True,True,False,True,19,True,False,False,False,False,False,shopify_stock_,False,marketplace,2019-04-07
157ba493-4be9-4048-b217-c5c23c51e9f6,government-enter-free.myshopify.com,XC3YEXIDYN,True,False,0,[0],True,False,False,False,3,False,False,True,False,False,False,shopify_about_may_state_,False,marketplace,2019-04-07
a953d458-0f72-4549-a04f-75aaa71d2ea2,item-not-tend.myshopify.com,TXKVXATDH9,False,False,0,[0],True,True,False,False,14,True,True,True,True,False,False,shopify_east_body_opportunity_,False,marketplace,2019-04-07
54f2dc10-d358-4d91-86ae-b685c66e7105,open-suggest-seven.myshopify.com,TXF09KZFN6,True,False,0,[0],True,False,False,False,4,True,False,True,False,False,False,shopify_join_,False,marketplace,2019-04-07
a16400f4-0f99-4f13-a17f-04b4ea5148a9,six-resource-able.myshopify.com,VFM89TAVNM,True,False,0,[0],True,True,False,True,16,True,False,False,False,False,False,shopify_,False,marketplace,2019-04-07
9990c0e5-efca-424a-8044-4d46807ff4a7,glass-forward-against.myshopify.com,RTTNX88KKG,True,False,0,[0],False,True,False,False,17,False,False,False,False,False,False,shopify_,False,marketplace,2019-04-07
e1a7ad7b-19b9-45cb-bd3c-6bd003c3d062,enough-effort-energy.myshopify.com,SCMFM4Z9BP,True,False,0,[0],False,True,False,False,16,True,True,False,False,False,False,shopify_,False,marketplace,2019-04-07
1ddaf55b-6a5c-4190-a68c-ddfa1dc24d9e,bad-out-money.myshopify.com,DKPVLH2EIA,True,False,0,[0],True,True,False,False,8,False,False,False,False,False,False,shopify_,False,marketplace,2019-04-07
791c168d-6a17-4874-a074-49f0bd38e4aa,affect-consumer-method.myshopify.com,BZOZCGHY4P,True,False,0,[0],False,True,False,False,3,True,False,False,False,False,False,shopify_have_action_fight_,False,marketplace,2019-04-07
ecf3b22f-2924-48c5-a942-63f581e660de,short-major-pay.myshopify.com,XK5WZ8G9TG,True,False,0,[0],True,True,False,False,6,False,False,False,False,False,False,shopify_,False,marketplace,2019-04-07
2c46dacf-243c-4c36-ae07-67912c2229d4,series-person-although.myshopify.com,7N7II6ROYM,True,False,0,[0],True,False,False,False,5,True,False,True,False,False,False,shopify_,False,marketplace,2019-04-07
c21b93c4-ef50-4dd7-a3ee-c7a41f547b87,meet-direction-rock.myshopify.com,8VMM7RSIMU,True,False,0,[0],False,True,False,False,19,False,False,False,False,False,False,shopify_,False,marketplace,2019-04-07
09ee2bdb-bb62-4cd3-89ce-4c4fcbc6ab7a,represent-number-medical.myshopify.com,9L92P80QIH,True,False,0,[0],True,False,False,False,6,True,False,True,False,False,False,shopify_,False,marketplace,2019-04-07
326c3eaf-9d48-4bc6-9a06-81f1eaf895f4,these-like-role.myshopify.com,L1AG767TGI,True,False,0,[0],False,True,False,False,N/A,False,False,False,False,False,False,shopify_,False,marketplace,2019-04-07
d39b9b8a-2b4a-4927-b9a6-1184baf05e52,goal-development-citizen.myshopify.com,HC99XIALVZ,True,False,0,[0],True,True,False,False,20,True,False,False,False,False,False,shopify_news_difference_instead_,False,marketplace,2019-04-07
fc343222-6768-4d2e-aaaa-d8657a9cc1b3,fight-generation-music.myshopify.com,VJR3RS0CBY,True,False,0,[0],True,False,False,False,16,True,True,True,False,False,False,shopify_,False,marketplace,2019-04-07
3f419833-5ede-44e8-b534-655e1f081e4b,others-dark-radio.myshopify.com,,True,False,0,[0],False,True,False,False,N/A,False,True,True,False,False,False,shopify_join_,False,marketplace,2019-04-07
e9d87b56-92c7-41a4-a746-b778a9a7ff26,later-effort-general.myshopify.com,OADAKS0AQ8,True,False,0,[0],True,True,False,False,1,True,False,True,False,False,False,shopify_,False,marketplace,2019-04-07
500f5caf-db90-41f0-b668-6471499a3cb4,dream-option-no.myshopify.com,OCN2I0HL7G,True,False,0,[0],True,True,False,False,5,True,False,False,False,False,False,shopify_,False,marketplace,2019-04-07
3d2682d5-0158-4534-9b1f-f2e954679390,another-eye-magazine.myshopify.com,3VEJHPW4W6,True,False,0,[0],True,True,False,False,5,True,False,False,False,False,False,shopify_,False,marketplace,2019-04-07
a1fd5799-4b5b-416e-9feb-cf1a1db602f3,in-focus-cold.myshopify.com,FW4E3EDL05,True,False,0,[0],True,True,False,False,7,True,False,True,False,False,False,shopify_,False,marketplace,2019-04-07
9980ebdd-9bb1-45b6-8df6-2ca6633a2fbf,down-agree-tv.myshopify.com,99CSNMBAMT,True,False,0,[0],False,True,False,False,16,True,False,True,False,False,False,shopify_,False,marketplace,2019-04-07
67c4281d-593f-46bd-8a1e-e6c0f15bbe99,any-return-certainly.myshopify.com,A6922WAWM8,True,False,0,[0],True,True,False,True,18,False,False,True,False,False,False,shopify_,False,marketplace,2019-04-07
ebef43cc-7c17-435c-9539-0009966a0384,stock-serve-minute.myshopify.com,G4YW2YZKKX,True,False,0,[0],True,True,False,False,11,False,False,True,False,False,False,shopify_mind_majority_talk_,False,marketplace,2019-04-07
7b2d8eb2-3c7e-4e4a-abed-e75b837b94e5,material-range-site.myshopify.com,RS1BFEQVK2,True,False,0,[0],False,False,False,True,6,False,False,False,False,False,False,shopify_possible_,False,marketplace,2019-04-07
460981a0-8afb-4702-bd9e-2e35533dc134,surface-report-into.myshopify.com,TURMRLHRGY,False,False,0,[0],False,False,False,False,N/A,False,False,True,False,False,False,shopify_skill_too_different_,False,marketplace,2019-04-07
a77070b9-4587-4677-b9ec-8be6263b7468,course-thing-join.myshopify.com,EDC9Y1J6RS,True,False,0,[0],False,False,False,False,10,False,True,True,False,False,False,shopify_court_put_month_,False,marketplace,2019-04-07
a4d5d6ce-f90e-4003-a3aa-27bcdeb1d009,sound-hospital-time.myshopify.com,J5LNLPC1R0,True,False,0,[0],False,True,False,False,9,True,False,True,False,False,False,shopify_edge_will_same_,False,marketplace,2019-04-07
a7e627a9-4545-4042-a53d-16972ce4603e,toward-alone-able.myshopify.com,64QNBA15MX,True,False,0,[0],True,True,False,False,16,False,False,True,False,False,False,shopify_quickly_,False,marketplace,2019-04-07
c3ab5608-50be-4c4e-bcf2-f06dfbcc85db,product-beat-former.myshopify.com,3AKDSA01X7,False,False,0,[0],False,False,True,True,19,False,False,True,False,False,False,shopify_,False,marketplace,2019-04-07
f277e03d-521f-4826-a7ed-9cd07b139823,occur-expert-most.myshopify.com,FKISD2S85Q,False,False,0,[0],False,False,False,False,10,False,True,True,False,False,False,shopify_,False,marketplace,2019-04-07
67ceab73-936a-4576-a2cf-662f2862dde2,push-reason-our.myshopify.com,EMXDWVC4RE,True,False,0,[0],True,True,False,False,19,True,False,False,False,False,False,shopify_now_but_write_,False,marketplace,2019-04-07
1c007fd3-27de-4dd8-9195-4eee6deca487,act-base-school.myshopify.com,4I9BGWD00F,True,False,0,[0],True,True,False,True,8,False,True,True,False,False,False,shopify_,False,marketplace,2019-04-07
3a668ba4-04c2-46a1-ba51-9b9f2e1ab6e3,the-store-while.myshopify.com,RKJN7CLNQ3,True,False,0,[0],False,False,False,False,12,False,False,True,False,False,False,shopify_agent_away_several_,False,marketplace,2019-04-07
88b1061e-367f-49f1-99da-fada2b0132a8,society-season-activity.myshopify.com,C9VKC5XOS9,True,False,0,[0],False,True,False,False,N/A,False,False,False,False,False,False,shopify_,False,marketplace,2019-04-07
befd9ed8-eaf6-4cdf-b21f-73b766bd19e2,case-three-call.myshopify.com,NH4JKOUBWI,True,False,0,[0],False,True,False,False,N/A,False,True,True,False,False,False,shopify_star_country_available_,False,marketplace,2019-04-07
