id,shop_domain,application_id,autocomplete_enabled,user_created_at_least_one_qr,nbr_merchandised_queries,nbrs_pinned_items,showing_logo,has_changed_sort_orders,analytics_enabled,use_metafields,nbr_metafields,use_default_colors,show_products,instant_search_enabled,instant_search_enabled_on_collection,only_using_faceting_on_collection,use_merchandising_for_collection,index_prefix,indexing_paused,install_channel,export_date
e768755f-b98f-4d91-99d4-c931730cabef,computer-effort-claim.myshopify.com,XD4OB35TL7,True,True,1,[2],False,False,True,True,14,False,True,True,False,True,False,shopify_pressure_recently_natural_,False,marketplace,2019-04-06
c6c64e02-f7e3-4dba-887b-bad0f1a7c8be,can-require-else.myshopify.com,N6ON44DGOV,True,False,0,[0],False,False,False,False,4,True,False,True,False,False,False,shopify_result_,False,marketplace,2019-04-06
eae372cc-ea9f-4c6b-a9da-52c80d0c3899,stuff-similar-whole.myshopify.com,AZBXOD8N7C,True,False,0,[0],True,True,False,True,7,True,False,False,False,False,False,shopify_represent_agree_value_,False,marketplace,2019-04-06
0b9c4eed-fcdf-4774-af94-738748a737a1,the-five-growth.myshopify.com,1ZAAKKQQRY,True,False,0,[0],True,True,False,False,15,True,False,False,False,False,False,shopify_,False,marketplace,2019-04-06
559dc34d-0d5a-48c8-8fcb-b02a742adcc0,lawyer-apply-there.myshopify.com,UY68HYZD30,True,False,0,[0],False,True,True,False,18,True,True,True,False,False,False,shopify_,False,marketplace,2019-04-06
712c7227-1ef1-403e-a26d-cfdcaf3c3c2d,create-idea-structure.myshopify.com,CB3S61SUZX,True,False,0,[0],True,True,False,True,6,True,False,False,False,False,False,shopify_,False,marketplace,2019-04-06
b092b280-f488-41c1-9a3e-6448d04abf43,gas-run-note.myshopify.com,PJG58VZ0AI,False,False,0,[0],False,False,False,True,7,True,True,False,False,False,False,shopify_whole_life_left_,False,marketplace,2019-04-06
ff4af713-e751-4fba-9027-ab010df69cb9,customer-already-travel.myshopify.com,1F1SIY1I1V,True,False,0,[0],False,False,False,True,8,True,False,True,False,False,False,shopify_total_commercial_campaign_,False,marketplace,2019-04-06
09f5859d-61e7-4e25-99cd-544eed72c8a3,current-firm-he.myshopify.com,PLHABNW94H,True,False,0,[0],False,False,False,False,15,False,False,True,False,False,False,shopify_star_color_at_,False,marketplace,2019-04-06
8a0bd08c-3a03-45fa-b932-46a2ed63b3a3,from-three-both.myshopify.com,7PFJL3RXQB,True,False,0,[0],True,True,False,False,12,True,False,False,False,False,False,shopify_,False,marketplace,2019-04-06
e2d12057-fee2-4887-9fe3-317e6bddba2b,owner-through-approach.myshopify.com,2SPWB1HUUW,True,False,0,[0],False,True,False,False,20,True,False,False,False,False,False,shopify_lose_,False,marketplace,2019-04-06
d4347f3a-c40c-47f0-bb97-a7f26651f722,home-less-however.myshopify.com,UNE0X88YNE,True,False,0,[0],False,False,False,True,0,False,False,True,False,False,False,shopify_history_remember_they_,False,marketplace,2019-04-06
79edcfad-77ab-474b-9b28-637942a08342,western-finally-manage.myshopify.com,3J0OFHBIW1,True,False,0,[0],False,True,False,False,10,False,False,True,False,False,False,shopify_,False,marketplace,2019-04-06
2b6b620f-dc90-42ec-8f0b-cf319e00a565,style-american-whether.myshopify.com,,True,False,0,[0],False,False,False,True,11,True,True,True,False,False,False,shopify_,False,marketplace,2019-04-06
50af7b98-e1e2-46c4-92c9-48477f1d661d,two-determine-animal.myshopify.com,5PMKYTMPCV,True,False,0,[0],True,True,False,False,11,True,False,False,False,False,False,shopify_as_represent_society_,False,marketplace,2019-04-06
b0db17d3-2914-4ee1-9bf9-c58ac6abcc4c,base-team-important.myshopify.com,HZYTKPIXNG,True,False,0,[0],True,False,False,True,6,True,False,True,False,False,False,shopify_environment_knowledge_eye_,False,marketplace,2019-04-06
c3fe1128-c372-4bac-aacf-fadc7f9790ff,instead-especially-after.myshopify.com,NZB0A4FIRR,True,False,0,[0],True,True,False,False,3,True,False,False,False,False,False,shopify_,False,marketplace,2019-04-06
cb89ad55-4129-40b0-9126-71ddfe78d7c3,manager-some-someone.myshopify.com,GMF7ENGEYY,True,False,0,[0],True,True,False,False,16,False,False,True,False,False,False,shopify_nation_,False,marketplace,2019-04-06
b4d86e38-d494-45b1-b684-d13c84aa07ab,game-occur-whole.myshopify.com,IB9EHP15G7,True,False,0,[0],True,False,False,False,12,True,False,True,False,False,False,shopify_,False,marketplace,2019-04-06
18e3bf4a-9079-4e6c-b3a1-fb0e47c9c2ec,together-student-occur.myshopify.com,FD9H8U4HM0,True,False,0,[0],False,False,False,True,11,False,False,True,False,False,False,shopify_church_mission_then_,False,marketplace,2019-04-06
9190c893-9f41-4e69-b2e8-c60a566cefea,side-business-imagine.myshopify.com,VCZYSZMDQM,True,False,0,[0],False,True,False,False,7,True,False,True,False,False,False,shopify_wait_,False,marketplace,2019-04-06
3d719d01-72cf-4f6f-9b11-b9195aadee7a,bed-woman-or.myshopify.com,FB9E9CZ68D,True,False,0,[0],True,True,False,False,19,True,False,False,False,False,False,shopify_,False,marketplace,2019-04-06
12f3a01c-a2a8-4a0d-869f-714643b9a631,benefit-actually-sound.myshopify.com,U0Z1AKUT54,True,False,0,[0],False,False,False,False,11,False,False,True,False,True,False,shopify_,False,marketplace,2019-04-06
de84cd76-d390-4754-99e0-b4efd5b0c323,guy-she-offer.myshopify.com,8R39SH7COQ,True,False,0,[0],True,True,False,False,N/A,False,False,True,False,False,False,shopify_,False,marketplace,2019-04-06
ac6a1ce7-0bf6-43d8-8ff3-0608d915ad4e,could-nice-keep.myshopify.com,H8STEHRVFS,True,False,0,[0],True,False,False,False,1,False,False,True,False,False,False,shopify_,False,marketplace,2019-04-06
197f0ec0-9afb-44ba-920c-899a0d8d58ee,event-number-source.myshopify.com,APBOPJU16O,True,False,0,[0],True,True,False,False,17,True,False,False,False,True,False,shopify_until_,False,marketplace,2019-04-06
f1316339-c04b-413f-8df2-36448996374e,other-stuff-change.myshopify.com,9XR4NLE5H2,True,True,1,[4],True,False,False,True,N/A,False,False,True,True,False,False,shopify_,False,marketplace,2019-04-06
9c90e96b-dfa3-44cd-b6d4-287e1a3d72c8,dream-live-open.myshopify.com,RCMWM6QDDW,True,False,0,[0],True,True,False,False,9,True,False,False,False,False,False,shopify_,False,marketplace,2019-04-06
f2653e1a-5624-4491-b1dd-2e8f1ad38ff9,conference-land-government.myshopify.com,PXYOVMRC9W,True,True,5,"[4, 1, 1, 1, 6]",False,False,True,False,20,False,True,True,False,False,False,shopify_,False,marketplace,2019-04-06
74d0f2ee-51ad-460f-9559-e6aa13ccfb60,realize-figure-term.myshopify.com,K11BOGPGM7,True,False,0,[0],False,True,False,False,17,True,False,True,False,False,False,shopify_,False,marketplace,2019-04-06
37ead9a1-45a4-4909-b437-53055247966c,sit-moment-employee.myshopify.com,LHAKD9X1FB,True,False,0,[0],True,False,False,False,12,True,False,True,False,False,False,shopify_forget_knowledge_student_,False,marketplace,2019-04-06
e7ded643-440d-4876-85ee-e0f89022707d,statement-summer-key.myshopify.com,MFUSZ9CKBD,True,False,0,[0],False,True,False,False,5,True,False,True,False,False,False,shopify_call_because_simple_,False,marketplace,2019-04-06
96330ee7-bedf-451a-916f-5a5f5cbe4607,imagine-image-new.myshopify.com,W115J0DEYF,True,False,0,[0],False,False,False,False,7,False,True,False,False,True,False,shopify_though_information_hair_,False,marketplace,2019-04-06
c5cba75b-4a6c-4c2a-88e3-1f33138dfb1c,our-store-skin.myshopify.com,RCGNX37R8N,True,False,0,[0],True,True,False,False,6,True,False,True,False,False,False,shopify_strategy_smile_member_,False,marketplace,2019-04-06
0db5454b-1c3a-4405-bc3b-a95366e77749,such-contain-remember.myshopify.com,EQL418RRXD,True,False,0,[0],True,False,False,False,5,True,False,False,False,False,False,shopify_,False,marketplace,2019-04-06
e19db29a-d5db-445f-a7a3-55ac9f18fae1,great-group-resource.myshopify.com,YSQ6YCN91T,True,False,0,[0],True,False,False,False,N/A,True,False,False,False,False,False,shopify_poor_hospital_pressure_,False,marketplace,2019-04-06
07500885-2417-400a-9ae4-2e3b62facd20,movie-century-behavior.myshopify.com,PJ50WTP0BI,True,False,0,[0],True,True,False,False,17,True,False,False,False,False,False,shopify_,False,marketplace,2019-04-06
e50cbe18-677c-4cf2-8427-d13dfa24aa95,success-accept-check.myshopify.com,LSTE9710OG,True,False,0,[0],False,True,False,False,16,True,False,True,False,False,False,shopify_describe_fear_deal_,False,marketplace,2019-04-06
37de6b57-5e30-45fe-992f-039b81b76064,effort-ago-technology.myshopify.com,L0HN25DYMV,True,False,0,[0],True,True,False,False,17,True,False,False,False,False,False,shopify_,False,marketplace,2019-04-06
608eb51d-b29a-4fec-9174-516829c8eba5,american-government-someone.myshopify.com,D4OIC1RKLH,True,False,0,[0],True,True,False,False,11,True,False,False,False,False,False,shopify_movement_board_alone_,False,marketplace,2019-04-06
1bc5d124-c1e0-4f55-b467-a170602bd6c1,hold-state-hand.myshopify.com,TFB4J0IIAC,True,False,0,[0],True,True,False,False,N/A,True,False,False,False,False,False,shopify_edge_number_hear_,False,marketplace,2019-04-06
ef137f85-8782-4eb9-881f-cc546ce3361e,walk-explain-sometimes.myshopify.com,PY3CARRTVN,True,False,0,[0],True,False,False,False,5,False,False,True,False,False,False,shopify_good_,False,marketplace,2019-04-06
12d0ea05-ce00-45d7-8ef2-f419ca6b5eab,street-world-character.myshopify.com,LIQO67JIV7,True,False,0,[0],False,True,False,False,16,False,False,True,False,False,False,shopify_she_,False,marketplace,2019-04-06
019b94a9-bd1c-441c-a950-a6070751b9ab,war-operation-research.myshopify.com,078RTNSIL9,True,False,0,[0],False,False,False,False,17,True,False,False,False,False,False,shopify_first_part_technology_,False,marketplace,2019-04-06
5ea8369d-c65a-492e-a5ac-5a1499253e08,purpose-fish-somebody.myshopify.com,,True,False,0,[0],False,False,False,True,8,True,False,True,False,False,False,shopify_describe_,False,marketplace,2019-04-06
bd37428a-7db2-4596-a662-b205af3cb5cb,build-there-local.myshopify.com,,True,False,0,[0],False,True,False,False,18,True,False,False,False,False,False,shopify_beat_yourself_establish_,False,marketplace,2019-04-06
5803180d-1357-4013-afe8-5978b50a62aa,bar-view-actually.myshopify.com,JOBGOVXXUC,True,False,0,[0],True,True,False,False,10,True,False,False,False,False,False,shopify_,False,marketplace,2019-04-06
ab4a4268-7643-4a53-9354-bbc15ba84c9d,performance-understand-far.myshopify.com,2P50YJV3F2,True,False,0,[0],True,False,False,False,6,True,False,True,False,False,False,shopify_,False,marketplace,2019-04-06
b47c49b6-8004-4a2b-8f0e-485b4a15b06a,like-authority-sound.myshopify.com,Q4QKVOEXSY,True,False,0,[0],True,True,False,False,15,False,False,False,False,False,False,shopify_reflect_,False,marketplace,2019-04-06
42dbdde8-4a2c-4e59-97bc-687a12d954a1,chair-deal-option.myshopify.com,,True,False,0,[0],True,False,True,True,18,False,True,False,False,False,False,shopify_nearly_,False,marketplace,2019-04-06
077a4c6a-fbbc-4846-9ab9-de0fc6e6b61d,choice-by-run.myshopify.com,PVR40A3WOG,True,False,0,[0],False,False,False,False,10,True,False,True,False,False,False,shopify_prevent_care_system_,False,marketplace,2019-04-06
37a6c82f-43e3-4145-9600-8e5de2cc7e12,miss-radio-participant.myshopify.com,QF9P0R138P,True,False,0,[0],True,True,False,False,10,True,False,False,False,False,False,shopify_,False,marketplace,2019-04-06
f7646b6b-c311-4661-b082-3927f2217c30,agree-item-size.myshopify.com,0FHZLWBAEE,True,False,0,[0],True,False,False,True,6,True,False,True,False,False,False,shopify_local_,False,marketplace,2019-04-06
bd281f16-0131-4d3f-a186-e2b7691c4e5f,relationship-result-reduce.myshopify.com,7QCUS66LCO,True,False,0,[0],True,True,False,False,12,False,False,True,False,False,False,shopify_,False,marketplace,2019-04-06
ed6cdb03-bcf6-42f4-9309-08e7f0c79713,reality-pay-foot.myshopify.com,TDVMZRRT4W,True,False,0,[0],True,True,False,False,0,True,False,False,False,False,False,shopify_,False,marketplace,2019-04-06
5fcc5d1b-f6b9-48be-ac24-e521cd2c5fc8,from-nearly-purpose.myshopify.com,QK8JDE4ZLH,True,True,1,[1],False,False,False,False,16,False,False,True,False,False,False,shopify_indeed_place_move_,False,marketplace,2019-04-06
219e7178-eeda-4ce4-a087-6a36216b7f4b,medical-to-feeling.myshopify.com,X9QFOUTZZ0,True,False,0,[0],False,False,False,False,6,True,False,True,False,False,False,shopify_official_write_spend_,False,marketplace,2019-04-06
74ac25d9-d646-4433-bb42-38379eb0e890,teach-staff-writer.myshopify.com,W2XH7ATF22,True,False,0,[0],False,False,False,False,N/A,True,False,True,False,False,False,shopify_be_,True,marketplace,2019-04-06
f31b807f-7021-470f-8c76-be232fadd890,building-reflect-technology.myshopify.com,KTI5FA80FF,True,False,0,[0],False,False,True,False,13,False,True,True,True,False,False,shopify_dinner_door_air_,False,marketplace,2019-04-06
0647082b-60d5-447e-9d6b-60215beaf168,degree-apply-check.myshopify.com,N87XPNFGNL,True,False,0,[0],True,True,False,False,12,True,False,False,False,False,False,shopify_land_economic_example_,False,marketplace,2019-04-06
a686fda1-40c6-46a2-a876-b6b786bbb8d6,deep-son-indeed.myshopify.com,DYW1AURMBP,True,False,0,[0],False,True,False,False,9,False,False,True,False,False,False,shopify_military_,False,marketplace,2019-04-06
56c8d50e-a0e7-4f9d-a47f-2abcc2a813b8,sound-way-particularly.myshopify.com,LSQE2ODROK,True,False,0,[0],True,True,False,False,14,True,False,True,False,False,False,shopify_military_appear_success_,False,marketplace,2019-04-06
0b7894f9-a5e3-4cfe-b639-3fe80b31138a,understand-coach-practice.myshopify.com,,True,False,0,[0],False,True,False,False,0,False,False,False,False,False,False,shopify_,False,marketplace,2019-04-06
51fcc545-d370-4619-ba9c-ac08718fd146,government-senior-story.myshopify.com,8VGBRDXMW9,True,False,0,[0],True,False,False,False,12,False,False,True,False,False,False,shopify_hundred_,False,marketplace,2019-04-06
fcaa7f20-5d25-40d6-bb44-6e3079004cbf,option-not-interest.myshopify.com,Y7INR6T17A,True,False,0,[0],False,False,False,False,7,True,True,True,False,True,False,shopify_want_,False,marketplace,2019-04-06
885f5173-7a56-45e7-8f78-2992bed57695,already-give-decision.myshopify.com,KMJM9NAGP6,False,False,0,[0],True,True,False,False,3,True,False,True,False,False,False,shopify_,False,marketplace,2019-04-06
4b5a8948-e041-4bf0-ba02-3e612c7e9d17,local-charge-boy.myshopify.com,6LVEFX4JO5,True,False,0,[0],True,False,False,True,7,True,False,True,False,False,False,shopify_both_,False,marketplace,2019-04-06
40f88067-d586-4dec-9b46-05e9d2ff4cbd,firm-quite-game.myshopify.com,VPYODS4V2L,True,False,0,[0],True,False,False,False,N/A,True,True,False,False,False,False,shopify_,False,marketplace,2019-04-06
c8673e14-3cca-438e-adae-c887271e967e,open-when-pick.myshopify.com,86KY1KNCG3,True,False,0,[0],True,False,False,False,11,False,False,True,False,False,False,shopify_knowledge_,False,marketplace,2019-04-06
f65fca97-39dc-4db6-80e5-fb7a95a20f8d,couple-show-standard.myshopify.com,RC6U8SBUJY,True,False,0,[0],False,True,False,False,5,True,False,False,False,False,False,shopify_price_,False,marketplace,2019-04-06
64d3d1c2-9bb9-4394-b612-f3a307362a0d,ok-crime-hope.myshopify.com,52G1URCDDQ,True,False,0,[0],True,True,False,True,5,True,False,True,False,False,False,shopify_,False,marketplace,2019-04-06
9971586f-6774-4024-871b-a5c89f59613c,night-pass-develop.myshopify.com,LVWMKBB69F,True,False,0,[0],True,True,False,False,8,True,False,False,False,False,False,shopify_,False,marketplace,2019-04-06
09423eef-43d0-4ffe-ba6b-254dc827a99b,interest-research-class.myshopify.com,,True,False,0,[0],True,True,False,False,8,True,False,False,False,False,False,shopify_common_,False,marketplace,2019-04-06
ee88616b-4591-4e4c-9342-864b8ff07ab0,thus-hot-above.myshopify.com,062W3P8PAP,True,False,0,[0],True,False,False,False,10,True,True,True,False,False,False,shopify_,False,marketplace,2019-04-06
45a83df9-b76f-4995-9d9c-ed32982cb421,management-laugh-protect.myshopify.com,5LGJ0J19J7,True,True,6,"[12, 4, 21, 9, 6, 6]",False,False,False,False,7,False,False,True,False,False,False,shopify_place_,False,marketplace,2019-04-06
c950afec-76e8-4877-89c5-ea32edc19fbd,appear-nation-herself.myshopify.com,DLHDEGT6JO,False,False,0,[0],True,False,False,False,1,False,False,True,False,False,False,shopify_,False,marketplace,2019-04-06
372f4d67-354d-4e82-8715-5b96586a2bce,dog-receive-a.myshopify.com,0T5NPU9DK6,True,False,0,[0],False,False,False,False,5,True,False,False,False,False,False,shopify_,False,marketplace,2019-04-06
a85d15ba-fe29-4802-90bd-e306b8850270,type-really-risk.myshopify.com,77EZ2F3T1U,True,False,0,[0],True,False,False,False,8,False,False,True,False,False,False,shopify_,False,marketplace,2019-04-06
018872e1-a566-4936-9ff0-b513284d9ab1,catch-would-single.myshopify.com,9X1RNEMM8V,True,False,0,[0],True,True,False,True,7,True,False,False,False,True,False,shopify_,True,marketplace,2019-04-06
df556bf4-41b0-4508-8708-3bf24b98cc1d,challenge-detail-answer.myshopify.com,5SQX9ZJIMD,True,False,0,[0],False,True,False,False,0,False,True,True,False,False,False,shopify_side_end_expert_,False,marketplace,2019-04-06
3ddb947b-5962-488a-961f-7826ac7522b0,catch-effect-play.myshopify.com,3THBOYMRFL,True,False,0,[0],False,True,False,False,20,False,True,True,False,False,False,shopify_the_end_common_,False,marketplace,2019-04-06
cd16a1e5-99e9-43ca-90eb-84ac3f097cc2,raise-will-imagine.myshopify.com,6V6RSOWRJK,True,False,0,[0],True,True,False,False,15,True,False,False,False,False,False,shopify_,False,marketplace,2019-04-06
6f5444f0-36ff-4d54-bc47-167828ad0b39,hard-western-quality.myshopify.com,O8VQU4JPPA,False,False,0,[0],True,True,False,True,10,True,False,False,False,False,False,shopify_,False,marketplace,2019-04-06
61148ca3-650a-4a07-8a0f-ab757155bb85,base-bill-leg.myshopify.com,0VVX1BTFXU,True,False,0,[0],True,False,False,False,3,False,False,True,False,False,False,shopify_,False,marketplace,2019-04-06
56a5d629-8cd3-48eb-afc2-9d565018657c,deal-answer-someone.myshopify.com,3OS343EK59,False,False,0,[0],True,True,False,False,17,True,True,True,True,False,False,shopify_,False,marketplace,2019-04-06
9df892ab-20f9-4c91-bd22-0a53629a7175,health-start-without.myshopify.com,32KKDCQUGE,True,False,0,[0],True,False,False,False,16,True,False,True,False,False,False,shopify_sometimes_,False,marketplace,2019-04-06
7aa0f9b3-5241-452a-9c37-851c25c8ee46,million-this-front.myshopify.com,RFP0S65MCE,True,False,0,[0],True,True,False,True,19,True,False,False,False,False,False,shopify_pm_minute_agent_,False,marketplace,2019-04-06
ccc8a1b8-af4a-42bb-82ca-ce5bf0b7c19b,ahead-even-agreement.myshopify.com,IAGZ5LMMWM,True,False,0,[0],False,True,False,False,2,False,False,False,False,False,False,shopify_,False,marketplace,2019-04-06
6556d552-649d-41fe-b4a3-775495c345b2,store-probably-play.myshopify.com,,True,False,0,[0],False,True,False,False,11,True,True,False,False,False,False,shopify_,False,marketplace,2019-04-06
d6c6e930-1e5d-46ee-8ac2-d1dccfe0d40f,job-more-somebody.myshopify.com,ZHY63UFA9J,True,False,0,[0],True,True,False,False,N/A,False,False,False,False,False,False,shopify_,False,marketplace,2019-04-06
7a6629ca-f29e-4e3e-a93a-070f60cd6eb7,morning-should-lead.myshopify.com,5QM2A58IM9,True,False,0,[0],False,True,False,False,7,True,False,False,False,False,False,shopify_,False,marketplace,2019-04-06
0ca5794b-74d1-4956-82f5-6f78a3d4699a,remember-trade-amount.myshopify.com,GLFUQ5SYKS,True,False,0,[0],True,True,False,False,1,False,False,False,False,False,False,shopify_result_civil_culture_,False,marketplace,2019-04-06
682c3a81-6f9b-444a-8bcc-895f81d6afea,government-see-region.myshopify.com,,True,False,0,[0],True,False,False,False,13,True,False,True,False,False,False,shopify_civil_instead_time_,False,marketplace,2019-04-06
3c06da63-697c-467a-a1a7-e2d68b92afc5,scientist-create-seek.myshopify.com,QC9GS6B520,True,False,0,[0],False,True,False,False,15,False,False,False,False,False,False,shopify_last_line_lot_,False,marketplace,2019-04-06
3c15fc37-489a-44ed-aa1a-39bd7b25e489,six-woman-lead.myshopify.com,CPGKH10JT0,True,False,0,[0],True,False,False,False,3,True,False,True,False,False,False,shopify_third_project_talk_,False,marketplace,2019-04-06
c744549d-bbcd-4983-a68f-95e248fa968a,pull-cold-term.myshopify.com,8DQAFU00JB,True,False,0,[0],False,True,False,False,20,False,False,False,False,False,False,shopify_,False,marketplace,2019-04-06
b193d5cc-b829-4577-8ba8-3f8731dd6d9c,party-prove-green.myshopify.com,PXTZTUG4K5,True,False,0,[0],True,True,False,False,20,True,False,False,False,False,False,shopify_,False,marketplace,2019-04-06
d61b9227-c6d2-47e6-b266-b2cfc875d94d,budget-statement-far.myshopify.com,UPMZGHFN4X,True,False,0,[0],True,False,False,False,14,True,True,True,False,False,False,shopify_job_,False,marketplace,2019-04-06
a582b068-395d-4fa4-857a-c4ecd45cc707,into-show-character.myshopify.com,NKR7GWD8O5,True,False,0,[0],False,True,False,False,6,False,True,True,False,False,False,shopify_,False,marketplace,2019-04-06
d19705ce-63bb-4f99-bc3e-d1ab72330aab,determine-here-fight.myshopify.com,9WIOY6M645,True,False,0,[0],True,True,False,False,20,True,False,True,False,False,False,shopify_protect_impact_similar_,False,marketplace,2019-04-06
b1135256-1bea-472a-9640-0af57b696775,without-paper-herself.myshopify.com,OOV6KSAQ7R,True,False,0,[0],True,True,False,False,0,True,False,False,False,False,False,shopify_occur_of_society_,False,marketplace,2019-04-06
717ce11c-240e-4325-8d1e-9a081eed991b,beat-star-out.myshopify.com,DJ1P5ULJQM,True,False,0,[0],True,True,False,False,10,True,False,False,False,False,False,shopify_TV_,False,marketplace,2019-04-06
767fa596-7fc9-4f08-a9b9-bc5bf590dddc,every-mouth-in.myshopify.com,TNW81QY3MX,True,False,0,[0],True,True,False,False,10,True,False,True,False,False,False,shopify_,False,marketplace,2019-04-06
f48df815-4e7e-492e-b562-e5982be4847d,she-write-create.myshopify.com,CNA985EKOG,True,False,0,[0],False,True,False,False,18,True,False,True,False,False,False,shopify_sound_,False,marketplace,2019-04-06
dc2ac8e9-2a60-4fa4-b8e0-8b786ceee931,despite-meet-seven.myshopify.com,W9A4V78UTP,True,False,0,[0],True,True,False,True,1,False,False,True,False,False,False,shopify_reason_,False,marketplace,2019-04-06
28e08d70-e3af-42ba-ae26-fa60f238b38e,keep-manage-recently.myshopify.com,O9322Z6PUQ,True,False,0,[0],True,True,False,False,2,False,False,True,False,False,False,shopify_key_,False,marketplace,2019-04-06
9156ba28-473f-46ea-bb7c-ce46972cc92a,song-white-role.myshopify.com,AWUGGZNIJU,True,False,0,[0],False,False,False,True,3,False,False,False,False,False,False,shopify_,False,marketplace,2019-04-06
5483e0b6-e53a-4efa-9952-d94b8c36bf25,security-compare-around.myshopify.com,UWM77TOYCE,False,False,0,[0],False,False,False,False,16,False,False,True,False,False,False,shopify_real_itself_seek_,False,marketplace,2019-04-06
74202ef3-5630-439b-aae3-b78116167b38,agent-ball-idea.myshopify.com,THG8QP7K1T,True,False,0,[0],False,False,False,False,11,False,True,True,False,False,False,shopify_,False,marketplace,2019-04-06
5f158ac4-0c56-435a-b6a1-89568fd54761,bank-i-woman.myshopify.com,ZK3SQLPDEO,True,False,0,[0],False,True,False,False,7,True,False,True,False,False,False,shopify_,False,marketplace,2019-04-06
ede3e805-cfb0-433f-82bf-966d847ad235,thought-marriage-gun.myshopify.com,DCIMN8W7FV,True,False,0,[0],True,True,False,False,10,False,False,True,False,False,False,shopify_,False,marketplace,2019-04-06
6478a538-871f-4c48-b815-42ac1309a9cc,theory-worry-coach.myshopify.com,2YGNPS9HG5,False,False,0,[0],False,False,True,True,16,False,False,True,False,False,False,shopify_,False,marketplace,2019-04-06
8d386fd6-b623-4259-8450-39851963ae9f,yes-modern-but.myshopify.com,CU2ZHUREHJ,False,False,0,[0],False,False,False,False,12,False,True,True,False,False,False,shopify_heavy_sound_important_,False,marketplace,2019-04-06
e3e0cb79-792d-462b-9077-ce845b77f89e,nice-out-window.myshopify.com,BW1DIVXXTA,True,False,0,[0],True,True,False,False,20,True,False,False,False,False,False,shopify_,False,marketplace,2019-04-06
b7b55b36-990f-43c5-a598-23702d866053,would-follow-positive.myshopify.com,TCTUAGP12D,True,False,0,[0],True,True,False,True,20,False,True,True,False,False,False,shopify_,False,marketplace,2019-04-06
45e24495-19ca-48a9-952e-985039a426ee,loss-industry-make.myshopify.com,FXJBTQKYU8,True,False,0,[0],False,False,False,False,14,False,False,True,False,False,False,shopify_,False,marketplace,2019-04-06
5937cee5-f666-4002-8115-69ddf417d96f,sound-director-significant.myshopify.com,2JFZJHV288,True,False,0,[0],False,True,False,False,0,False,False,False,False,False,False,shopify_build_service_across_,False,marketplace,2019-04-06
1d79d6ed-e622-44aa-9a75-a386bac4ea93,company-activity-someone.myshopify.com,5ZT51SEGFY,True,False,0,[0],False,True,False,False,N/A,False,True,True,False,False,False,shopify_loss_,False,marketplace,2019-04-06
