id,shop_domain,application_id,autocomplete_enabled,user_created_at_least_one_qr,nbr_merchandised_queries,nbrs_pinned_items,showing_logo,has_changed_sort_orders,analytics_enabled,use_metafields,nbr_metafields,use_default_colors,show_products,instant_search_enabled,instant_search_enabled_on_collection,only_using_faceting_on_collection,use_merchandising_for_collection,index_prefix,indexing_paused,install_channel,export_date
0959f462-6646-4977-a0da-f04b0bdb251d,own-author-not.myshopify.com,DNCKXLHAB0,True,False,0,[0],True,True,False,False,13,True,False,False,False,True,False,shopify_,False,marketplace,2019-04-05
c66991b9-d1cd-41bd-8318-6115d120f2db,use-west-education.myshopify.com,QRBJ6E3452,True,True,1,[4],True,False,False,True,8,False,False,True,True,False,False,shopify_major_,False,marketplace,2019-04-05
95cdc6f7-5395-457d-b945-3f63f8bcd71d,ten-summer-son.myshopify.com,4UF5KACUZU,True,False,0,[0],True,True,False,False,1,True,False,False,False,False,False,shopify_,False,marketplace,2019-04-05
64bf854a-7d99-411b-8e3f-8a63017ab444,between-have-she.myshopify.com,U75LU66TOL,True,True,5,"[4, 1, 1, 1, 6]",False,False,True,False,15,False,True,True,False,False,False,shopify_study_,False,marketplace,2019-04-05
9b6811c7-a466-497f-ac35-ed9d044c1d61,available-school-room.myshopify.com,ZUCBNOCE2V,True,False,0,[0],False,True,False,False,20,True,False,True,False,False,False,shopify_,False,marketplace,2019-04-05
18d9568c-0c5b-4f9b-b5a7-2e938f0d840d,a-rule-government.myshopify.com,ES2MXVAL37,True,False,0,[0],True,False,False,False,20,True,False,True,False,False,False,shopify_,False,marketplace,2019-04-05
4c4c6140-c0a7-40cc-b00b-4f0c0998a741,three-whether-involve.myshopify.com,VE25LUIXIW,True,False,0,[0],False,True,False,False,10,True,False,True,False,False,False,shopify_daughter_after_training_,False,marketplace,2019-04-05
fa8326fd-ce4f-468b-a4c6-a241f1c08f8a,represent-choice-forward.myshopify.com,2E5UFE8CPC,True,False,0,[0],False,False,False,False,5,False,True,False,False,True,False,shopify_,False,marketplace,2019-04-05
5ee8876d-7447-43ea-963d-d9bf81def57b,simple-toward-join.myshopify.com,DSER5YZU34,True,False,0,[0],True,True,False,False,18,True,False,True,False,False,False,shopify_especially_,False,marketplace,2019-04-05
79697bae-24b8-4813-b074-c0b6b23986f4,wonder-agree-phone.myshopify.com,WXCUMM9JUY,True,False,0,[0],True,False,False,False,18,True,False,False,False,False,False,shopify_myself_too_black_,False,marketplace,2019-04-05
8d40f758-706e-4abb-9f3e-7ad863a1ce9d,hair-body-other.myshopify.com,H1QS3AKA84,True,False,0,[0],True,False,False,False,0,True,False,False,False,False,False,shopify_also_campaign_candidate_,False,marketplace,2019-04-05
f8ca2e89-f1e3-4844-abd5-450a294f368d,whom-street-relate.myshopify.com,95C6SMNOOU,True,False,0,[0],True,True,False,False,16,True,False,False,False,False,False,shopify_,False,marketplace,2019-04-05
0646a466-a8b2-48fa-ad95-969a1a040620,know-significant-film.myshopify.com,476OQS4J5D,True,False,0,[0],False,True,False,False,7,True,False,True,False,False,False,shopify_truth_administration_bill_,False,marketplace,2019-04-05
8a84f679-43aa-4e0c-af11-4adff162b213,here-low-husband.myshopify.com,0I0MWSC5XR,True,False,0,[0],True,True,False,False,N/A,True,False,False,False,False,False,shopify_,False,marketplace,2019-04-05
7abc65e7-956e-4869-8d9d-93d2866be972,official-short-least.myshopify.com,1BJ16CV4G0,True,False,0,[0],True,True,False,False,20,True,False,False,False,False,False,shopify_,False,marketplace,2019-04-05
64814bcf-b222-4bc6-a5a3-75b269c637c9,red-party-community.myshopify.com,96T2WJHGSV,True,False,0,[0],True,True,False,False,19,True,False,False,False,False,False,shopify_goal_traditional_hour_,False,marketplace,2019-04-05
389fda40-3682-4476-9498-7c3fbd4b8c50,role-value-prepare.myshopify.com,5LID0ZK0PI,True,False,0,[0],True,False,False,False,7,False,False,True,False,False,False,shopify_,False,marketplace,2019-04-05
8e256369-635d-4182-a5f8-78419dc0e9d1,fear-early-where.myshopify.com,9FZV4TSC9G,True,False,0,[0],False,True,False,False,4,False,False,True,False,False,False,shopify_,False,marketplace,2019-04-05
6c9ea0f2-4fce-4989-9fad-6f428d23f7f9,debate-between-grow.myshopify.com,HPDC7R0NWT,True,False,0,[0],False,False,False,False,20,True,False,False,False,False,False,shopify_billion_,False,marketplace,2019-04-05
6420fab4-fce1-4346-928a-a6aad7a0e2c6,language-on-investment.myshopify.com,MWQVXJ9QOT,True,False,0,[0],False,False,False,True,8,True,False,True,False,False,False,shopify_,False,marketplace,2019-04-05
6aaf4f53-b1ad-4bd3-8cb3-0eb90d36d6c2,light-wall-paper.myshopify.com,3ZQKXE6JRT,True,False,0,[0],False,True,False,False,1,True,False,False,False,False,False,shopify_,False,marketplace,2019-04-05
15a709fb-cae4-45e0-946c-ff730b86d2c7,determine-range-street.myshopify.com,ROQVDZJV8J,True,False,0,[0],True,True,False,False,17,True,False,False,False,False,False,shopify_bed_,False,marketplace,2019-04-05
900f2636-0ed9-40f5-9ffb-8332e0c9576c,event-own-member.myshopify.com,77H6G2RGRQ,True,False,0,[0],True,False,False,False,N/A,True,False,True,False,False,False,shopify_,False,marketplace,2019-04-05
74c9b3c4-6f2b-4c1b-a2d8-070e668c184f,condition-any-plan.myshopify.com,SBXODSLLO2,True,False,0,[0],True,True,False,False,18,False,False,False,False,False,False,shopify_less_lose_production_,False,marketplace,2019-04-05
1d6691de-647e-4bbe-8c81-70b4c6df033a,possible-yes-by.myshopify.com,TKKWOEP4F7,True,False,0,[0],True,False,True,True,14,False,True,False,False,False,False,shopify_,False,marketplace,2019-04-05
a86144bf-5caa-46c1-b5b3-43bf1b423905,different-listen-prove.myshopify.com,1PQZRXTXEV,True,False,0,[0],False,False,False,False,14,True,False,True,False,False,False,shopify_late_bag_what_,False,marketplace,2019-04-05
02083985-480f-46a3-a61d-f755cb637d61,example-consider-i.myshopify.com,JXIY00BZGI,True,False,0,[0],True,True,False,False,14,True,False,False,False,False,False,shopify_may_,False,marketplace,2019-04-05
a77ae465-4d08-42e1-a96e-f7e625876377,house-government-see.myshopify.com,4Z8S4YKQOU,True,False,0,[0],True,False,False,True,7,True,False,True,False,False,False,shopify_entire_boy_control_,False,marketplace,2019-04-05
ece8bf0b-af00-4b7f-921c-a354109426de,whole-check-stage.myshopify.com,FTXTWGWUJJ,True,False,0,[0],True,True,False,False,9,False,False,True,False,False,False,shopify_,False,marketplace,2019-04-05
a0277e62-fda3-431c-af09-4539115d6bb0,outside-state-public.myshopify.com,KVKB2F2M3L,True,False,0,[0],True,True,False,False,5,True,False,False,False,False,False,shopify_,False,marketplace,2019-04-05
d74596eb-46fb-4f5b-a266-504401032887,section-arrive-ago.myshopify.com,H8XRNGIV0R,True,True,1,[1],False,False,False,False,13,False,False,True,False,False,False,shopify_seat_wish_receive_,False,marketplace,2019-04-05
13ba1a9e-4a9c-40d9-bf47-f1bc76ad6389,happen-woman-change.myshopify.com,XZJWROXWW9,True,False,0,[0],False,False,False,False,10,True,False,True,False,False,False,shopify_myself_feeling_pattern_,False,marketplace,2019-04-05
03714649-f3c0-4449-ac38-d2f0fc1b82dd,case-their-discuss.myshopify.com,,True,False,0,[0],False,False,False,False,12,True,False,True,False,False,False,shopify_,True,marketplace,2019-04-05
57d37bd2-705b-40fb-b9dc-98fcadb52337,remember-summer-education.myshopify.com,3EXMFEA5SC,True,False,0,[0],False,False,True,False,17,False,True,True,True,False,False,shopify_industry_,False,marketplace,2019-04-05
539e97b7-483c-4a9b-8541-37d59a441dfe,resource-soldier-better.myshopify.com,O109EQKUNC,True,False,0,[0],True,True,False,False,17,True,False,False,False,False,False,shopify_able_lead_section_,False,marketplace,2019-04-05
ea3f55e3-4171-46e9-b99a-205a0e876ce3,record-every-fish.myshopify.com,JIUCXXMY4T,True,False,0,[0],False,True,False,False,8,False,False,True,False,False,False,shopify_film_hundred_performance_,False,marketplace,2019-04-05
2e74c380-30bb-424c-b044-573f044bf111,without-name-late.myshopify.com,VB5BXP466J,True,False,0,[0],True,True,False,False,1,True,False,True,False,False,False,shopify_prevent_,False,marketplace,2019-04-05
a81ab8f1-3126-4e43-8298-bffe36fce85c,sure-door-send.myshopify.com,N4BCKRHD5F,True,False,0,[0],False,True,False,False,3,False,False,False,False,False,False,shopify_,False,marketplace,2019-04-05
4c19aa55-65ec-4a1e-a8f3-24fbd33b80d5,goal-letter-will.myshopify.com,VOEX8J8WG0,True,False,0,[0],True,False,False,False,4,False,False,True,False,False,False,shopify_degree_,False,marketplace,2019-04-05
92d4fc2f-a6a7-4916-a760-6048aa97c0c1,rest-action-bit.myshopify.com,FSWETUPYS9,True,False,0,[0],False,False,False,False,5,True,True,True,False,True,False,shopify_under_,False,marketplace,2019-04-05
5309cbff-298f-47f8-854a-a8ac444fa72a,region-throw-member.myshopify.com,T83HLZIPHU,False,False,0,[0],True,True,False,False,13,True,False,True,False,False,False,shopify_federal_anyone_program_,False,marketplace,2019-04-05
3f84a322-2b2d-4415-9541-52a5db4adee3,increase-success-house.myshopify.com,SEPUXPMC2H,True,False,0,[0],True,False,False,True,N/A,True,False,True,False,False,False,shopify_,False,marketplace,2019-04-05
ce2dd9e5-1d18-47f6-a8b7-b01481cefdff,size-season-voice.myshopify.com,3POBXO0OIT,True,False,0,[0],True,False,False,False,2,True,True,False,False,False,False,shopify_,False,marketplace,2019-04-05
fcf0a3d7-6995-488c-b066-6ba5842a49e0,with-military-lay.myshopify.com,GOC7LDFCHI,True,False,0,[0],True,False,False,False,6,False,False,True,False,False,False,shopify_,False,marketplace,2019-04-05
3afdd903-45b8-4480-be0c-c70673f75acd,tv-newspaper-evidence.myshopify.com,C5ITGW8QFU,True,False,0,[0],False,True,False,False,7,True,False,False,False,False,False,shopify_wonder_,False,marketplace,2019-04-05
ee6d2f94-265a-46b5-ae11-1787df07ff7c,road-six-upon.myshopify.com,ABUY4VKUI1,True,False,0,[0],True,True,False,True,14,True,False,True,False,False,False,shopify_,False,marketplace,2019-04-05
83096784-3342-4874-8520-c0146cbefb6d,method-different-yet.myshopify.com,,True,False,0,[0],True,True,False,False,17,True,False,False,False,False,False,shopify_determine_his_draw_,False,marketplace,2019-04-05
17327167-6db7-48d1-b0e2-c1510151ad87,reflect-try-least.myshopify.com,P9SWST8MKB,True,False,0,[0],True,True,False,False,0,True,False,False,False,False,False,shopify_series_itself_according_,False,marketplace,2019-04-05
0d98956b-1266-4b87-b4aa-6d6136a92ca7,physical-question-with.myshopify.com,21DVVH26BB,True,False,0,[0],True,False,False,False,1,True,True,True,False,False,False,shopify_,False,marketplace,2019-04-05
685bada3-0796-46c0-8b6d-a8b81fdb2e99,majority-economy-toward.myshopify.com,HEBGKENTCC,True,True,6,"[12, 4, 21, 9, 6, 6]",False,False,False,False,N/A,False,False,True,False,False,False,shopify_set_,False,marketplace,2019-04-05
9fdc8418-332b-481a-8e4d-a5d4b86318d4,tree-adult-later.myshopify.com,HXSKGTSJ8T,False,False,0,[0],True,False,False,False,10,False,False,True,False,False,False,shopify_join_cover_operation_,False,marketplace,2019-04-05
40e1ce13-21c4-4b71-89ba-7bfd90de8aa2,democratic-religious-remain.myshopify.com,,True,False,0,[0],False,False,False,False,13,True,False,False,False,False,False,shopify_,False,marketplace,2019-04-05
ff013b0d-a70b-4bce-a59d-da1d2a3aef07,number-medical-move.myshopify.com,XJFX3ME6UQ,True,False,0,[0],True,False,False,False,5,False,False,True,False,False,False,shopify_,False,marketplace,2019-04-05
91506211-03f9-49b4-8e53-2cd64a6132de,physical-organization-personal.myshopify.com,0TP2URE4R7,True,False,0,[0],True,True,False,True,4,True,False,False,False,True,False,shopify_later_can_single_,True,marketplace,2019-04-05
fc31b0f9-07d2-4d3a-a9aa-0252b0062818,as-thing-through.myshopify.com,ZSPFHCWS0H,True,False,0,[0],False,True,False,False,6,False,True,True,False,False,False,shopify_,False,marketplace,2019-04-05
1929a492-1e1f-448b-8f64-8fa008ce3ca6,attention-address-in.myshopify.com,AIFMGRY4LL,True,False,0,[0],False,True,False,False,9,False,True,True,False,False,False,shopify_,False,marketplace,2019-04-05
59caf2ed-5eb9-4420-85de-5064eadbaeaf,understand-general-three.myshopify.com,JYHV4KMW1F,True,False,0,[0],True,True,False,False,10,True,False,False,False,False,False,shopify_,False,marketplace,2019-04-05
299e3786-9946-49ec-b1ff-2345cb048e82,suggest-discussion-world.myshopify.com,LX2Z6PFQ3S,False,False,0,[0],True,True,False,True,15,True,False,False,False,False,False,shopify_million_feeling_true_,False,marketplace,2019-04-05
5657bddd-1ed3-470c-a532-01ead54ce5cf,shoulder-appear-grow.myshopify.com,DN10J7DAAF,True,False,0,[0],True,False,False,False,12,False,False,True,False,False,False,shopify_republican_north_yes_,False,marketplace,2019-04-05
83d5c787-0b8c-4c41-8386-be9f7cbbfa72,feeling-somebody-compare.myshopify.com,VYL1VOYJSF,False,False,0,[0],True,True,False,False,N/A,True,True,True,True,False,False,shopify_,False,marketplace,2019-04-05
a88eaee8-8f2d-4b89-a0d4-90b518318160,significant-large-consider.myshopify.com,755RHCNO0I,True,False,0,[0],True,False,False,False,9,True,False,True,False,False,False,shopify_trade_impact_author_,False,marketplace,2019-04-05
dbbc3cf1-4a3d-4984-a7d6-25362a02a85b,reduce-if-camera.myshopify.com,NXVOKSQ0BR,True,False,0,[0],True,True,False,True,14,True,False,False,False,False,False,shopify_west_,False,marketplace,2019-04-05
031b30d4-8224-49be-9b37-71908f6db07f,show-pressure-today.myshopify.com,I1CUCARGJB,True,False,0,[0],False,True,False,False,3,False,False,False,False,False,False,shopify_,False,marketplace,2019-04-05
f4c7f745-7f81-4f43-acaa-a2dabe90e9fc,form-require-young.myshopify.com,Y2BTCJIKME,True,False,0,[0],False,True,False,False,11,True,True,False,False,False,False,shopify_important_indeed_prevent_,False,marketplace,2019-04-05
96576535-2ccf-4284-89cf-95b75f2042e6,guy-return-pattern.myshopify.com,6TJZJ8DQC2,True,False,0,[0],True,True,False,False,13,False,False,False,False,False,False,shopify_,False,marketplace,2019-04-05
61ec5133-4d86-4ead-a539-5e7db94f83ed,role-six-suggest.myshopify.com,8ZNXIESJI6,True,False,0,[0],False,True,False,False,1,True,False,False,False,False,False,shopify_contain_foot_degree_,False,marketplace,2019-04-05
922e3ee5-4269-4e8c-b889-665826952a65,above-long-myself.myshopify.com,X2RJCNUHMU,True,False,0,[0],True,True,False,False,18,False,False,False,False,False,False,shopify_statement_debate_unit_,False,marketplace,2019-04-05
a9a047c8-bf3a-416a-adeb-ed924cc4202e,board-material-sport.myshopify.com,GWVWT5VB9T,True,False,0,[0],True,False,False,False,18,True,False,True,False,False,False,shopify_,False,marketplace,2019-04-05
03ea7229-1fcf-45dc-91a9-5c6a3a1823f5,follow-probably-figure.myshopify.com,TY7FWPDQGS,True,False,0,[0],False,True,False,False,17,False,False,False,False,False,False,shopify_trip_today_plant_,False,marketplace,2019-04-05
963798e6-b405-4c40-9226-7e9d9672b850,audience-a-weight.myshopify.com,,True,False,0,[0],True,False,False,False,12,True,False,True,False,False,False,shopify_everyone_,False,marketplace,2019-04-05
b17576c3-1413-4fb3-90fa-b99d3ca41653,rock-young-local.myshopify.com,MONO8G10XQ,True,False,0,[0],False,True,False,False,3,False,False,False,False,False,False,shopify_make_feeling_actually_,False,marketplace,2019-04-05
bea1cea9-58b3-478a-8cbf-2bc6d9269f30,candidate-expert-federal.myshopify.com,9HTAQL2LGP,True,False,0,[0],True,True,False,False,N/A,True,False,False,False,False,False,shopify_team_,False,marketplace,2019-04-05
aa4d05e0-5886-417c-9b48-535ca61cdda8,president-possible-hope.myshopify.com,DQ9EZVIPOQ,True,False,0,[0],True,False,False,False,16,True,True,True,False,False,False,shopify_might_,False,marketplace,2019-04-05
70607551-2c01-4d9f-919c-6d5494c1099f,sure-indeed-ready.myshopify.com,T6BNZWNQXQ,True,False,0,[0],False,True,False,False,N/A,False,True,True,False,False,False,shopify_,False,marketplace,2019-04-05
715f4e31-4004-4ccc-90bb-3db7c6f4b747,effect-mention-news.myshopify.com,568FWKFFMM,True,False,0,[0],True,True,False,False,5,True,False,True,False,False,False,shopify_,False,marketplace,2019-04-05
50e18dbd-b978-4a85-9d4d-c1564c4d43b7,foreign-project-across.myshopify.com,CPB9IIZEK3,True,False,0,[0],True,True,False,False,5,True,False,False,False,False,False,shopify_more_effort_order_,False,marketplace,2019-04-05
0435a01e-85ac-4789-bc7d-d00c01825d3a,president-great-current.myshopify.com,PM8NZOHMU2,True,False,0,[0],True,True,False,False,16,True,False,False,False,False,False,shopify_,False,marketplace,2019-04-05
896b1db0-f9c8-44d7-9148-844495714d30,civil-throw-sell.myshopify.com,5EXI3GOKMF,True,False,0,[0],True,True,False,False,17,True,False,True,False,False,False,shopify_,False,marketplace,2019-04-05
269267bc-fdd0-405e-a508-9995e1b1069f,artist-north-wish.myshopify.com,,True,False,0,[0],False,True,False,False,N/A,True,False,True,False,False,False,shopify_ready_,False,marketplace,2019-04-05
5cb8dc7e-2db1-4682-8499-88d4d7737c19,nation-size-of.myshopify.com,EH0X262AYA,True,False,0,[0],True,True,False,True,11,False,False,True,False,False,False,shopify_note_family_market_,False,marketplace,2019-04-05
78488386-303b-4bb9-9651-8bd64681f86e,course-cause-it.myshopify.com,,True,False,0,[0],True,True,False,False,8,False,False,True,False,False,False,shopify_evidence_anyone_top_,False,marketplace,2019-04-05
ca7b024c-fad2-41ae-8383-a4b004904bc2,bit-sound-court.myshopify.com,71RYN6IW4W,True,False,0,[0],False,False,False,True,19,False,False,False,False,False,False,shopify_since_,False,marketplace,2019-04-05
c568f4d7-72b3-4d2c-aa92-a11bd35eb179,will-pass-treat.myshopify.com,2PGMU3NR29,False,False,0,[0],False,False,False,False,N/A,False,False,True,False,False,False,shopify_star_deep_enough_,False,marketplace,2019-04-05
52251bf9-118a-414a-ae97-15f63dd2b061,million-base-when.myshopify.com,NJ160HON4M,True,False,0,[0],False,False,False,False,11,False,True,True,False,False,False,shopify_interview_fall_benefit_,False,marketplace,2019-04-05
60a1563d-ec6f-437b-840d-87514427d477,charge-course-not.myshopify.com,5TWWQYOSPG,True,False,0,[0],False,True,False,False,19,True,False,True,False,False,False,shopify_,False,marketplace,2019-04-05
f208b9df-066f-4549-a08d-007abb928c48,defense-south-course.myshopify.com,I79WCX02FP,True,False,0,[0],True,True,False,False,N/A,False,False,True,False,False,False,shopify_,False,marketplace,2019-04-05
38297acb-b53d-4b3a-b9bd-e9572c6ffbe9,such-through-food.myshopify.com,,False,False,0,[0],False,False,True,True,3,False,False,True,False,False,False,shopify_,False,marketplace,2019-04-05
db19e3eb-48ba-4fad-9911-8cb56ca25eee,type-back-include.myshopify.com,N6Q1I41C3F,False,False,0,[0],False,False,False,False,13,False,True,True,False,False,False,shopify_,False,marketplace,2019-04-05
6846fb05-abf3-437d-bc16-20eb5ac9a417,consumer-west-happy.myshopify.com,TR0JN5A0DR,True,False,0,[0],True,True,False,False,14,True,False,False,False,False,False,shopify_play_find_pay_,False,marketplace,2019-04-05
c1d2c9e1-361c-4c60-a958-2eed97926c14,level-organization-always.myshopify.com,DX2BMZ51MH,True,False,0,[0],True,True,False,True,N/A,False,True,True,False,False,False,shopify_,False,marketplace,2019-04-05
c3abd698-2a2a-4195-ae1a-b3b9ae83059f,ball-concern-develop.myshopify.com,CWCAPQGE49,True,False,0,[0],False,False,False,False,13,False,False,True,False,False,False,shopify_quality_away_detail_,False,marketplace,2019-04-05
39ba96be-8e67-4fe6-a3d5-c57bdbf26856,challenge-run-environmental.myshopify.com,E530MGQNG9,True,False,0,[0],False,True,False,False,N/A,False,False,False,False,False,False,shopify_market_senior_loss_,False,marketplace,2019-04-05
