id,shop_domain,application_id,autocomplete_enabled,user_created_at_least_one_qr,nbr_merchandised_queries,nbrs_pinned_items,showing_logo,has_changed_sort_orders,analytics_enabled,use_metafields,nb_metafields,show_products,instant_search_enabled,instant_search_enabled_on_collection,only_using_faceting_on_collection,use_merchandising_for_collection,index_prefix,indexing_paused,install_channel,export_date,nb_admin_user
d4230f80-8c67-4fd3-951f-256ab780d5a1,total-trade-time.myshopify.com,YE1PJRH5UM,True,False,0,[0],True,False,False,False,18,False,False,False,False,False,shopify_yes_style_night_,False,marketplace,2019-04-09,18
bfd8f7c8-a739-4c57-8591-af86b30d8c70,much-spend-safe.myshopify.com,A6FR53H4PW,True,False,0,[0],True,False,False,False,20,False,False,False,False,False,shopify_,False,marketplace,2019-04-09,14
f7b4d024-7620-4ccd-a83a-0495e69c398c,control-computer-them.myshopify.com,RA8J9KJVF0,True,False,0,[0],True,True,False,False,18,False,False,False,False,False,shopify_,False,marketplace,2019-04-09,20
3462b05b-9fc5-41e2-a330-2f59749ed82d,man-clearly-plant.myshopify.com,TEZ38ORQ8X,True,False,0,[0],False,True,False,False,12,False,True,False,False,False,shopify_protect_sound_under_,False,marketplace,2019-04-09,2
3b324743-3d54-4222-aa4e-3ce838918ad3,participant-before-be.myshopify.com,MZYJB8NJ0K,True,False,0,[0],True,True,False,False,6,False,False,False,False,False,shopify_,False,marketplace,2019-04-09,4
a3ebeaf3-93de-4046-8b15-101296eb2b1c,civil-stage-campaign.myshopify.com,,True,False,0,[0],True,True,False,False,3,False,False,False,False,False,shopify_ahead_,False,marketplace,2019-04-09,11
c3986a1e-6541-4243-8f33-1004354622de,finish-name-he.myshopify.com,H0KOT3NDK8,True,False,0,[0],True,True,False,False,1,False,False,False,False,False,shopify_,False,marketplace,2019-04-09,17
475de945-a000-498e-9e3d-8cac0d8eb149,recent-memory-story.myshopify.com,1P15K5R0K9,True,False,0,[0],True,False,False,False,0,False,True,False,False,False,shopify_with_,False,marketplace,2019-04-09,2
5015b3a0-4937-4bbd-a6b0-a58f539aa820,capital-item-where.myshopify.com,8NCHAEQOD3,True,False,0,[0],False,True,False,False,6,False,True,False,False,False,shopify_money_,False,marketplace,2019-04-09,4
45ef7190-df2a-4dbd-9907-7c9dda5868ee,home-whether-western.myshopify.com,97GVOPZOI5,True,False,0,[0],False,False,False,False,16,False,False,False,False,False,shopify_agreement_west_author_,False,marketplace,2019-04-09,8
27a4707d-e400-480c-9f9b-0a1fac30220c,decision-single-first.myshopify.com,TI2L1AOTS5,True,False,0,[0],False,False,False,True,7,False,True,False,False,False,shopify_,False,marketplace,2019-04-09,20
466c558e-c84b-4356-adc1-7b37c3d95248,several-still-save.myshopify.com,KSJ1UL2BHU,True,False,0,[0],False,True,False,False,17,False,False,False,False,False,shopify_soldier_,False,marketplace,2019-04-09,16
05f35c25-c7b3-43db-82bf-57e079c2ee84,animal-among-lay.myshopify.com,U9A80BAMXK,True,False,0,[0],True,True,False,False,5,False,False,False,False,False,shopify_,False,marketplace,2019-04-09,13
11a05f9f-044f-4f73-a874-a6d512e0211a,single-site-son.myshopify.com,O526K919Q9,True,False,0,[0],True,False,False,False,19,False,True,False,False,False,shopify_someone_,False,marketplace,2019-04-09,2
04256520-9bea-4986-9538-67c8590fc9e9,traditional-front-budget.myshopify.com,2VNYD5A86F,True,False,0,[0],True,True,False,False,9,False,False,False,False,False,shopify_price_fire_director_,False,marketplace,2019-04-09,20
6b482b5f-1c82-48bf-bcb5-8c9544d0606d,play-guess-face.myshopify.com,OU90I43034,True,False,0,[0],True,False,True,True,5,True,False,False,False,False,shopify_,False,marketplace,2019-04-09,17
5e5d5906-8e8c-4b7c-b72b-e636ab4d34c5,good-difference-make.myshopify.com,0X4FWF0NQX,True,False,0,[0],False,False,False,False,5,False,True,False,False,False,shopify_,False,marketplace,2019-04-09,13
3fdc9786-a1d7-4484-aedb-31d9c9065ce5,case-president-claim.myshopify.com,67SCQ04RJH,True,False,0,[0],True,True,False,False,10,False,False,False,False,False,shopify_,False,marketplace,2019-04-09,15
68c3c35d-29a6-4d1b-b831-86604c7239db,hear-report-fill.myshopify.com,DJ07C69UI8,True,False,0,[0],True,False,False,True,13,False,True,False,False,False,shopify_if_,False,marketplace,2019-04-09,9
4c186e5c-1355-4f51-b081-1a84fc3cc80f,phone-policy-write.myshopify.com,V1R319BLCX,True,False,0,[0],True,True,False,False,12,False,True,False,False,False,shopify_,False,marketplace,2019-04-09,16
1429eeb4-ea7e-4dde-af14-e9c227683aa8,yes-goal-safe.myshopify.com,HFQTZUKY9M,True,False,0,[0],True,True,False,False,3,False,False,False,False,False,shopify_fill_,False,marketplace,2019-04-09,7
59e84907-0faa-4ab0-a2bc-666c56d74133,election-accept-serious.myshopify.com,4CUEH6KWUO,True,True,1,[1],False,False,False,False,9,False,True,False,False,False,shopify_effort_,False,marketplace,2019-04-09,12
184f5f56-f146-48a0-858e-05049343746e,think-oil-present.myshopify.com,P4PDNKPKGH,True,False,0,[0],False,False,False,False,8,False,True,False,False,False,shopify_find_physical_that_,False,marketplace,2019-04-09,6
1971730e-f64b-46ff-849c-bac417628821,performance-street-identify.myshopify.com,E1DVS4BES3,True,False,0,[0],False,False,False,False,8,False,True,False,False,False,shopify_,True,marketplace,2019-04-09,16
6bd4f6cd-8a23-4053-89c8-67f3410d1012,mr-past-such.myshopify.com,489LNCQKUC,True,False,0,[0],False,False,True,False,19,True,True,True,False,False,shopify_,False,marketplace,2019-04-09,8
e1ca1b2d-3bcd-422b-b5ec-70a74331bf92,modern-remember-could.myshopify.com,5KSA9C7607,True,False,0,[0],True,True,False,False,13,False,False,False,False,False,shopify_,False,marketplace,2019-04-09,1
4e322dd5-29c9-4fb1-b1e2-2b12bc89b967,maintain-ready-everything.myshopify.com,,True,False,0,[0],False,True,False,False,20,False,True,False,False,False,shopify_man_music_two_,False,marketplace,2019-04-09,13
9a843d5b-d30d-46e1-8247-f0bc642128f5,water-single-exactly.myshopify.com,B9VM78V07G,True,False,0,[0],True,True,False,False,15,False,True,False,False,False,shopify_machine_,False,marketplace,2019-04-09,1
4dc63df3-bad3-445c-a2d5-d6cb824abdaf,him-forget-choose.myshopify.com,4TP0GG3F6S,True,False,0,[0],False,True,False,False,10,False,False,False,False,False,shopify_,False,marketplace,2019-04-09,4
d7e7d21b-3b9a-4bd7-aa8e-5412e593c0d7,entire-tree-anything.myshopify.com,1PP2ZMLQDH,True,False,0,[0],True,False,False,False,20,False,True,False,False,False,shopify_,False,marketplace,2019-04-09,18
8836aab5-923f-4130-98ac-fe0df12d86f2,try-follow-attention.myshopify.com,RYB7V99LF0,True,False,0,[0],False,False,False,False,N/A,True,True,False,True,False,shopify_think_,False,marketplace,2019-04-09,1
50482613-9a63-4caf-a47b-2051af02c60f,usually-report-piece.myshopify.com,IIDTNO3DFW,False,False,0,[0],True,True,False,False,17,False,True,False,False,False,shopify_,False,marketplace,2019-04-09,14
cfd41e6b-2958-4cdf-bcd7-79f0f777a77c,bit-if-kitchen.myshopify.com,VRSO5RMLKY,True,False,0,[0],True,False,False,True,20,False,True,False,False,False,shopify_,False,marketplace,2019-04-09,4
cf0addbe-5424-4418-9d3f-c3b7465866b3,food-quickly-according.myshopify.com,9DZ0TWEPVJ,True,False,0,[0],True,False,False,False,20,True,False,False,False,False,shopify_,False,marketplace,2019-04-09,11
268c3c25-32da-45c7-b4f5-dd56f6544343,site-job-television.myshopify.com,LVTSBFY1FU,True,False,0,[0],True,False,False,False,16,False,True,False,False,False,shopify_,False,marketplace,2019-04-09,14
eba57417-f4e9-460f-bbef-cbf03d6d2299,while-should-along.myshopify.com,,True,False,0,[0],False,True,False,False,13,False,False,False,False,False,shopify_maintain_eight_against_,False,marketplace,2019-04-09,14
b078b62f-d437-449c-a389-47f1fddfd988,you-top-box.myshopify.com,,True,False,0,[0],True,True,False,True,12,False,True,False,False,False,shopify_matter_,False,marketplace,2019-04-09,9
f6d50cbd-f0e5-4aa5-845f-03ee5a10d1aa,change-mention-international.myshopify.com,JWYD0GAEMY,True,False,0,[0],True,True,False,False,1,False,False,False,False,False,shopify_explain_rise_security_,False,marketplace,2019-04-09,2
65e773c4-240f-4337-8211-f2f3be3fbd81,source-trade-maybe.myshopify.com,EKQWSCPKHV,True,False,0,[0],True,True,False,False,2,False,False,False,False,False,shopify_,False,marketplace,2019-04-09,6
bf5055f3-3c30-4bb4-bc39-5f99e93e1e5c,natural-lot-fire.myshopify.com,8HE3B427PK,True,False,0,[0],True,False,False,False,1,True,True,False,False,False,shopify_,False,marketplace,2019-04-09,7
c8373668-50f0-4421-877a-e22405cd2563,compare-actually-herself.myshopify.com,02E9QZPYZF,True,True,6,"[12, 4, 21, 9, 6, 6]",False,False,False,False,9,False,True,False,False,False,shopify_back_forget_job_,False,marketplace,2019-04-09,9
60f8efe3-293a-4eda-89d9-b219aa45ec1d,clear-mr-hour.myshopify.com,DQWS3BYN96,False,False,0,[0],True,False,False,False,17,False,True,False,False,False,shopify_miss_,False,marketplace,2019-04-09,14
e0241d41-96d7-45c2-a4fa-86058aa6b231,history-against-police.myshopify.com,OYS4E14D8O,True,False,0,[0],False,False,False,False,19,False,False,False,False,False,shopify_character_send_center_,False,marketplace,2019-04-09,12
e91a7105-c3b2-4803-8fdf-d6efac60695d,soon-yard-laugh.myshopify.com,4PB37H07H8,True,False,0,[0],True,False,False,False,18,False,True,False,False,False,shopify_,False,marketplace,2019-04-09,13
9b74c95a-263e-4819-a0df-9f8b4d9b4665,involve-song-meeting.myshopify.com,FKIYUHTM3J,True,False,0,[0],True,True,False,True,10,False,False,False,True,False,shopify_billion_style_yard_,True,marketplace,2019-04-09,10
e9c31660-3a30-4d57-a24b-9db25593612b,husband-daughter-police.myshopify.com,BP8JU0JK4I,True,False,0,[0],False,True,False,False,0,True,True,False,False,False,shopify_,False,marketplace,2019-04-09,4
98125221-499c-4f76-86cf-81ada4647583,pull-hospital-agency.myshopify.com,FZUU48CL34,True,False,0,[0],False,True,False,False,20,True,True,False,False,False,shopify_go_,False,marketplace,2019-04-09,19
e58e848e-12f8-47ee-bef1-7e0c6e12ef8b,relationship-important-gun.myshopify.com,7HOZ62EEC3,True,False,0,[0],True,True,False,False,12,False,False,False,False,False,shopify_,False,marketplace,2019-04-09,17
dbd44d62-535b-4084-9b17-76835a332c2b,concern-see-method.myshopify.com,G1UT114OOX,False,False,0,[0],True,True,False,True,N/A,False,False,False,False,False,shopify_seat_,False,marketplace,2019-04-09,11
a108ec7a-016f-46e9-8ca8-7477dc70dda0,prove-wait-create.myshopify.com,O0TDPXAELH,True,False,0,[0],True,False,False,False,15,False,True,False,False,False,shopify_,False,marketplace,2019-04-09,8
f95be4e7-97a8-4210-bac8-a352479e1201,real-decision-artist.myshopify.com,M618DG35FI,False,False,0,[0],True,True,False,False,3,True,True,True,False,False,shopify_,False,marketplace,2019-04-09,18
bf54867e-ffbd-4b26-a74e-1c0077bcdaae,peace-rich-young.myshopify.com,YBZNZD3CEP,True,False,0,[0],True,False,False,False,3,False,True,False,False,False,shopify_,False,marketplace,2019-04-09,1
b497aef5-ca37-44c6-a85b-c5ea876d32e3,parent-return-popular.myshopify.com,KMWP4WT2J9,True,False,0,[0],True,True,False,True,14,False,False,False,False,False,shopify_important_suffer_believe_,False,marketplace,2019-04-09,6
40935c68-9153-4b37-a7b2-0f250f7baa0f,establish-expert-career.myshopify.com,,True,False,0,[0],False,True,False,False,7,False,False,False,False,False,shopify_,False,marketplace,2019-04-09,8
0d73c4bc-276c-43fd-86f5-d3e8bb6c5145,scene-write-body.myshopify.com,KUWFU4AN0R,True,False,0,[0],False,True,False,False,6,True,False,False,False,False,shopify_energy_receive_note_,False,marketplace,2019-04-09,20
9f8a3036-6a05-4460-988c-69dfb8dec2c9,even-why-economic.myshopify.com,BSFTS8XVGG,True,False,0,[0],True,True,False,False,18,False,False,False,False,False,shopify_onto_involve_enjoy_,False,marketplace,2019-04-09,5
ec8e2785-a062-4499-bd16-216ba230228e,south-meet-resource.myshopify.com,SP6RZIM9X0,True,False,0,[0],False,True,False,False,10,False,False,False,False,False,shopify_,False,marketplace,2019-04-09,11
08e49001-f4ca-46ff-90d9-7a89a8a7f0da,perform-garden-act.myshopify.com,5C6G9I4VCJ,True,False,0,[0],True,True,False,False,5,False,False,False,False,False,shopify_,False,marketplace,2019-04-09,4
8d8df5f1-17b1-45c3-9edf-ea03e4d05bd1,middle-mission-hundred.myshopify.com,6I4HAD236A,True,False,0,[0],True,False,False,False,N/A,False,True,False,False,False,shopify_,False,marketplace,2019-04-09,13
8f927ce2-33ed-4917-a4c4-8a9dda082723,even-important-past.myshopify.com,,True,False,0,[0],False,True,False,False,7,False,False,False,False,False,shopify_,False,marketplace,2019-04-09,18
d440b1a0-cb6e-4ac4-bd0a-c11a931dc43c,magazine-month-late.myshopify.com,8TGVIWKYJO,True,False,0,[0],True,False,False,False,8,False,True,False,False,False,shopify_,False,marketplace,2019-04-09,14
df1232ec-35f7-4f58-83e1-39ebd1720966,officer-food-vote.myshopify.com,3WSOGTU17N,True,False,0,[0],False,True,False,False,5,False,False,False,False,False,shopify_,False,marketplace,2019-04-09,14
67700caf-e5cd-4ae4-b3d4-ef4b40e5125b,management-could-represent.myshopify.com,VA8PGOH7QJ,True,False,0,[0],True,True,False,False,4,False,False,False,False,False,shopify_,False,marketplace,2019-04-09,7
7ca95881-6168-495a-82c0-f30ef4582890,deep-find-baby.myshopify.com,81F8XIPVVU,True,False,0,[0],True,False,False,False,19,True,True,False,False,False,shopify_,False,marketplace,2019-04-09,9
457e483f-b6ab-44d6-b2ab-33f28e6070a8,safe-may-image.myshopify.com,7YQUIU4VM0,True,False,0,[0],False,True,False,False,18,True,True,False,False,False,shopify_raise_,False,marketplace,2019-04-09,3
7de339a9-281f-4ac3-8dca-327e8ce059b9,likely-chair-southern.myshopify.com,D6S57ZLBLH,True,False,0,[0],True,True,False,False,2,False,True,False,False,False,shopify_star_,False,marketplace,2019-04-09,17
37aa90e9-a5b7-485d-a193-b1bbcdc6ab8a,these-power-scientist.myshopify.com,GXT6ZW81IY,True,False,0,[0],True,True,False,False,8,False,False,False,False,False,shopify_,False,marketplace,2019-04-09,3
d177cb45-2c4c-412e-a7ed-9cba60ba5f82,three-matter-far.myshopify.com,54DOHLKCAW,True,False,0,[0],True,True,False,False,7,False,False,False,False,False,shopify_usually_civil_side_,False,marketplace,2019-04-09,2
8aa32106-532e-434b-a388-62525f34e463,lay-call-me.myshopify.com,Y3AZEKUBVS,True,False,0,[0],True,True,False,False,12,False,True,False,False,False,shopify_still_,False,marketplace,2019-04-09,14
21850c84-869c-46ad-9301-3f98b5a0468c,arrive-be-after.myshopify.com,6H438NPU4R,True,False,0,[0],False,True,False,False,12,False,True,False,False,False,shopify_,False,marketplace,2019-04-09,11
0b096f87-6b43-4f9e-ad17-6f8f47c92aa4,speech-better-listen.myshopify.com,U08AKDMWCP,True,False,0,[0],True,True,False,True,14,False,True,False,False,False,shopify_,False,marketplace,2019-04-09,15
926e557b-6469-4e4e-82c9-b824d26c4cc7,writer-through-thousand.myshopify.com,6RHLXB2NT9,True,False,0,[0],True,True,False,False,20,False,True,False,False,False,shopify_,False,marketplace,2019-04-09,16
5cd099fa-48ec-4b09-bf7d-212129052007,focus-ahead-practice.myshopify.com,FBMQIP708V,True,False,0,[0],False,False,False,True,15,False,False,False,False,False,shopify_minute_,False,marketplace,2019-04-09,19
af5076f7-8bd8-4816-be18-4d95c02a737c,war-catch-pm.myshopify.com,ZILYGR713X,False,False,0,[0],False,False,False,False,10,False,True,False,False,False,shopify_,False,marketplace,2019-04-09,15
ec97dc06-8c67-4b17-be87-813f3192429d,special-amount-better.myshopify.com,X2A83QYSGQ,True,False,0,[0],False,False,False,False,17,True,True,False,False,False,shopify_,False,marketplace,2019-04-09,12
0657dbd6-ee7d-480f-b14b-28c3f09a56e8,least-camera-other.myshopify.com,Y01B6NWEDH,True,False,0,[0],False,True,False,False,0,False,True,False,False,False,shopify_view_,False,marketplace,2019-04-09,2
4933c111-f244-4e7c-9aec-425887724f38,affect-capital-although.myshopify.com,S4TMQ8ATMD,True,False,0,[0],True,True,False,False,12,False,True,False,False,False,shopify_few_add_what_,False,marketplace,2019-04-09,13
a9c78876-3cd6-461a-a9e1-40d16b5e3045,most-arrive-half.myshopify.com,SIJRRESZLD,False,False,0,[0],False,False,True,True,13,False,True,False,False,False,shopify_,False,marketplace,2019-04-09,19
d81c6f48-dd0d-4b3d-9b40-c966abadb48b,recent-southern-game.myshopify.com,4HBJZMMYRJ,False,False,0,[0],False,False,False,False,5,True,True,False,False,False,shopify_,False,marketplace,2019-04-09,3
369b99a4-f7e4-4b17-82b8-a982adbd9e65,total-customer-be.myshopify.com,AHAJ0F2BO9,True,False,0,[0],True,True,False,False,8,False,False,False,False,False,shopify_language_,False,marketplace,2019-04-09,14
7eacd640-9715-415d-879c-5082b985ad63,music-throughout-rate.myshopify.com,S6NW5W3G4Y,True,False,0,[0],True,True,False,True,8,True,True,False,False,False,shopify_alone_conference_four_,False,marketplace,2019-04-09,10
d260732c-c0ba-4b1f-b16c-6d945b7d30e3,beat-fly-north.myshopify.com,GZWNL26HIS,True,False,0,[0],False,False,False,False,4,False,True,False,False,False,shopify_,False,marketplace,2019-04-09,2
bf854f99-11f0-4233-ae73-7636617b94bb,culture-they-official.myshopify.com,V3CLZPZLAD,True,False,0,[0],False,True,False,False,17,False,False,False,False,False,shopify_treat_technology_identify_,False,marketplace,2019-04-09,18
036a9b72-f7a3-4463-83bb-900cd13f9f3a,word-medical-central.myshopify.com,J5S6ZK0K3F,True,False,0,[0],False,True,False,False,6,True,True,False,False,False,shopify_oil_,False,marketplace,2019-04-09,19
