id,shop_domain,application_id,autocomplete_enabled,user_created_at_least_one_qr,nbr_merchandised_queries,nbrs_pinned_items,showing_logo,has_changed_sort_orders,analytics_enabled,use_metafields,nb_metafields,show_products,instant_search_enabled,instant_search_enabled_on_collection,only_using_faceting_on_collection,use_merchandising_for_collection,index_prefix,indexing_paused,install_channel,export_date,nb_admin_user
47cc57c0-62bf-4693-b0b4-ef1d5eb65fe2,popular-stay-coach.myshopify.com,,True,False,0,[0],True,True,False,False,13,False,False,False,False,False,shopify_memory_,False,marketplace,2019-04-10,9
78f0f154-daac-4a84-b75d-098446edeedb,rate-travel-hundred.myshopify.com,TEKW7LHMZP,True,False,0,[0],False,False,False,False,13,False,True,False,True,False,shopify_me_feel_choice_,False,marketplace,2019-04-10,14
dbab9c83-973b-423c-bc5e-bc7b96853eb9,personal-dark-edge.myshopify.com,L0GHR5IH03,True,False,0,[0],True,True,False,False,14,False,True,False,False,False,shopify_,False,marketplace,2019-04-10,11
45e072ff-6746-4423-8ff1-a46f26453786,beat-power-attorney.myshopify.com,,True,False,0,[0],True,False,False,False,6,False,True,False,False,False,shopify_anyone_southern_public_,False,marketplace,2019-04-10,11
e99105df-6977-4150-a70c-9183cc583237,design-mother-item.myshopify.com,,True,False,0,[0],True,True,False,False,17,False,False,False,True,False,shopify_,False,marketplace,2019-04-10,4
d341318f-6342-4873-8cc6-3f38353367f7,show-law-lose.myshopify.com,1CXSR7A548,True,True,1,[4],True,False,False,True,16,False,True,True,False,False,shopify_,False,marketplace,2019-04-10,19
52c8200e-0fa5-4bda-b33c-40df36b2c451,every-manage-yourself.myshopify.com,,True,False,0,[0],True,True,False,False,18,False,False,False,False,False,shopify_little_,False,marketplace,2019-04-10,4
fd700829-d874-4b23-be6a-ddc29d2dae32,indeed-expect-idea.myshopify.com,HZ9F0X40FJ,True,True,5,"[4, 1, 1, 1, 6]",False,False,True,False,20,True,True,False,False,False,shopify_,False,marketplace,2019-04-10,8
7eb14767-b346-4753-9f85-9693fbf12bf0,close-television-certain.myshopify.com,,True,False,0,[0],False,True,False,False,13,False,True,False,False,False,shopify_,False,marketplace,2019-04-10,12
8d34e1d6-4b9d-40dd-bbf8-9b799d789606,could-hope-administration.myshopify.com,,True,False,0,[0],True,False,False,False,7,False,True,False,False,False,shopify_,False,marketplace,2019-04-10,14
77d13185-cc5a-439d-a7da-7dbf47b9e198,trouble-use-involve.myshopify.com,,True,False,0,[0],False,True,False,False,16,False,True,False,False,False,shopify_rest_least_series_,False,marketplace,2019-04-10,11
f9dd6213-cd6d-4e48-ac81-736ec672ee6b,upon-effect-market.myshopify.com,,True,False,0,[0],False,False,False,False,17,True,False,False,True,False,shopify_,False,marketplace,2019-04-10,6
4adf82e1-b4d5-4625-8c2b-41a21ad71c30,involve-federal-chair.myshopify.com,,True,False,0,[0],True,True,False,False,15,False,True,False,False,False,shopify_security_meet_size_,False,marketplace,2019-04-10,3
44aa9f7d-5ea7-48cd-9a79-67157294e6d1,gas-man-every.myshopify.com,ES306M5W2B,True,False,0,[0],True,False,False,False,10,False,False,False,False,False,shopify_,False,marketplace,2019-04-10,11
087a6e46-16aa-47b1-b827-0e5694701f75,hit-choice-question.myshopify.com,6BL1D7Y17S,True,False,0,[0],True,False,False,False,1,False,False,False,False,False,shopify_,False,marketplace,2019-04-10,12
9aa96792-fc1d-41fc-a854-2cad4e9f2caf,black-forget-describe.myshopify.com,HKUK2M4BAM,True,False,0,[0],True,True,False,False,3,False,False,False,False,False,shopify_perhaps_lawyer_note_,False,marketplace,2019-04-10,4
d338ac31-e9dc-447d-ab7a-070a5ff0653c,detail-stand-recognize.myshopify.com,,True,False,0,[0],False,True,False,False,12,False,True,False,False,False,shopify_game_cut_however_,False,marketplace,2019-04-10,10
795430f0-3ead-4c33-b9c0-055588ad8881,leader-main-response.myshopify.com,PLK7BNL8VI,True,False,0,[0],True,True,False,False,N/A,False,False,False,False,False,shopify_,False,marketplace,2019-04-10,15
c7c236b5-6495-4a0b-808f-7cbddc8bd14f,recognize-carry-reduce.myshopify.com,KD48JHKOJ9,True,False,0,[0],True,True,False,False,19,False,False,False,False,False,shopify_,False,marketplace,2019-04-10,5
b87116e4-9aef-4c18-978d-58ba2f5077ae,site-international-voice.myshopify.com,,True,False,0,[0],True,True,False,False,1,False,False,False,False,False,shopify_not_,False,marketplace,2019-04-10,7
166f7a44-deca-4818-9a63-2a7b81d131eb,continue-throw-national.myshopify.com,513WTTZRGX,True,False,0,[0],True,False,False,False,5,False,True,False,False,False,shopify_wear_,False,marketplace,2019-04-10,5
43184687-7851-4826-913e-8d687fdaf68c,again-shake-medical.myshopify.com,,True,False,0,[0],False,True,False,False,11,False,True,False,False,False,shopify_trade_,False,marketplace,2019-04-10,15
efbc1ffa-c127-4c32-a3b2-eef34404cc73,structure-together-tell.myshopify.com,,True,False,0,[0],False,False,False,False,11,False,False,False,False,False,shopify_whom_,False,marketplace,2019-04-10,13
72fcf326-c4d0-4206-8cf1-d5ea59de5cc6,book-change-find.myshopify.com,,True,False,0,[0],False,False,False,True,19,False,True,False,False,False,shopify_,False,marketplace,2019-04-10,19
708bfe64-4781-45e4-9b2f-d461b81e4214,pattern-station-likely.myshopify.com,,True,False,0,[0],False,True,False,False,18,False,False,False,False,False,shopify_soon_west_store_,False,marketplace,2019-04-10,19
d37b1307-885f-4931-b822-fa987eefd3e6,statement-more-measure.myshopify.com,FE4E2VIMH3,True,False,0,[0],True,False,False,False,16,False,True,False,False,False,shopify_,False,marketplace,2019-04-10,9
555569b4-9848-449d-9c72-a56292d62546,however-enter-provide.myshopify.com,,True,False,0,[0],True,True,False,False,N/A,False,False,False,False,False,shopify_,False,marketplace,2019-04-10,19
bcc30dab-dcb7-4e2f-87d4-88ce6ebf7a48,agent-mission-economy.myshopify.com,,True,False,0,[0],True,False,True,True,20,True,False,False,False,False,shopify_,False,marketplace,2019-04-10,13
4f3107e5-6ffc-4634-868a-54468ab034da,idea-statement-cup.myshopify.com,,True,False,0,[0],False,False,False,False,N/A,False,True,False,False,False,shopify_three_here_best_,False,marketplace,2019-04-10,4
58ab7bc6-ec18-4473-9783-3b00fc176b75,media-place-ahead.myshopify.com,P4IUY02GFH,True,False,0,[0],True,True,False,False,N/A,False,False,False,False,False,shopify_whom_,False,marketplace,2019-04-10,11
f9208f6f-3066-4709-9ddb-f995efc0de71,sound-his-partner.myshopify.com,OA94CWDUP7,True,False,0,[0],True,False,False,True,0,False,True,False,False,False,shopify_prevent_,False,marketplace,2019-04-10,18
1eea484d-6c62-4960-91da-c50bd9695dcc,glass-police-hotel.myshopify.com,P7Q0E5YU0K,True,False,0,[0],True,True,False,False,3,False,True,False,False,False,shopify_girl_each_open_,False,marketplace,2019-04-10,8
afd484cb-fc12-4c5a-92d7-c7e3fefb243b,serious-same-describe.myshopify.com,NL6DOKEE8Q,True,False,0,[0],True,True,False,False,3,False,False,False,False,False,shopify_,False,marketplace,2019-04-10,4
aa6626d8-12f7-487e-ac5f-740f1fa9f062,media-soon-interview.myshopify.com,,True,True,1,[1],False,False,False,False,4,False,True,False,False,False,shopify_site_just_air_,False,marketplace,2019-04-10,13
4ada39d9-c876-4e89-b054-5abbb9dd081b,hotel-face-detail.myshopify.com,E7Y3ZZ8YEC,True,False,0,[0],False,False,False,False,8,False,True,False,False,False,shopify_ten_,False,marketplace,2019-04-10,20
5389c9e0-86f6-4eea-86d2-ca9ccbbe8315,partner-brother-image.myshopify.com,,True,False,0,[0],False,False,False,False,17,False,True,False,False,False,shopify_be_,True,marketplace,2019-04-10,15
5b5f5b84-cf35-4608-9691-b79b841f250d,capital-tell-movement.myshopify.com,6UR42RLOFX,True,False,0,[0],False,False,True,False,18,True,True,True,False,False,shopify_,False,marketplace,2019-04-10,12
1c749134-1396-451e-8b8d-0c2542b132a3,by-around-who.myshopify.com,,True,False,0,[0],True,True,False,False,7,False,False,False,False,False,shopify_,False,marketplace,2019-04-10,5
334a19c7-e688-4be9-8737-542136015205,food-many-believe.myshopify.com,,True,False,0,[0],False,True,False,False,14,False,True,False,False,False,shopify_,False,marketplace,2019-04-10,20
7834c3cb-d993-4209-a9e7-ff6981bbc346,edge-able-worker.myshopify.com,,True,False,0,[0],True,True,False,False,7,False,True,False,False,False,shopify_,False,marketplace,2019-04-10,15
7e06cd3e-bb8d-4de9-8c31-c99001eb558d,also-authority-event.myshopify.com,9EEYZEGVPW,True,False,0,[0],False,True,False,False,6,False,False,False,False,False,shopify_democrat_debate_just_,False,marketplace,2019-04-10,10
6c8a20f4-ffd7-4038-8f90-09331f8eddbe,window-citizen-always.myshopify.com,,True,False,0,[0],True,False,False,False,12,False,True,False,False,False,shopify_approach_,False,marketplace,2019-04-10,19
dbe0b8b4-59fa-4b27-bdf6-feed7bdf6f58,unit-evening-by.myshopify.com,,True,False,0,[0],False,False,False,False,1,True,True,False,True,False,shopify_throw_town_executive_,False,marketplace,2019-04-10,17
161f8b9c-5558-455e-bd75-70d4d5385365,room-walk-position.myshopify.com,9RYQ76H0C1,False,False,0,[0],True,True,False,False,4,False,True,False,False,False,shopify_,False,marketplace,2019-04-10,17
9e4ea65f-39ea-48f1-859f-f3033566692c,fire-economic-actually.myshopify.com,,True,False,0,[0],True,False,False,True,N/A,False,True,False,False,False,shopify_suffer_,False,marketplace,2019-04-10,11
aac8480b-5299-425e-94c4-587eedffb521,know-trial-bag.myshopify.com,JT4TE6ZIZS,True,False,0,[0],True,False,False,False,17,True,False,False,False,False,shopify_,False,marketplace,2019-04-10,11
29e5bfe9-7d23-476c-adad-dd084a5440c7,provide-game-apply.myshopify.com,,True,False,0,[0],True,False,False,False,5,False,True,False,False,False,shopify_all_task_require_,False,marketplace,2019-04-10,4
0feb06cc-8978-4384-8a54-c0f1669f182b,door-much-together.myshopify.com,,True,False,0,[0],False,True,False,False,17,False,False,False,False,False,shopify_front_about_but_,False,marketplace,2019-04-10,15
369b5af4-1791-4541-b60d-2e83bfa3e66e,trial-environment-cold.myshopify.com,DJ7J15N05U,True,False,0,[0],True,True,False,True,9,False,True,False,False,False,shopify_,False,marketplace,2019-04-10,13
3ecd11f4-ea63-4b77-83bd-4ece5c231e4d,language-these-magazine.myshopify.com,KPN2RQ3JHV,True,False,0,[0],True,True,False,False,16,False,False,False,False,False,shopify_most_skin_attention_,False,marketplace,2019-04-10,3
b01e7d97-f10c-43b2-8fc1-3d1cb5f4792f,line-machine-pattern.myshopify.com,TYHXM9N64U,True,False,0,[0],True,True,False,False,14,False,False,False,False,False,shopify_,False,marketplace,2019-04-10,9
65acb3b9-8ed5-4402-9779-4ac2421b51f9,between-five-treatment.myshopify.com,F9L8THG3YP,True,False,0,[0],True,False,False,False,5,True,True,False,False,False,shopify_too_,False,marketplace,2019-04-10,15
4f0e4ffd-0d74-4b69-b4ef-b853f8471fad,example-themselves-plant.myshopify.com,,True,True,6,"[12, 4, 21, 9, 6, 6]",False,False,False,False,7,False,True,False,False,False,shopify_stuff_usually_include_,False,marketplace,2019-04-10,13
9a6fcd8d-cf8f-421e-81e7-b2a43ca2d10e,his-federal-bag.myshopify.com,95ORJY3QNA,False,False,0,[0],True,False,False,False,9,False,True,False,False,False,shopify_result_writer_professor_,False,marketplace,2019-04-10,20
56473d1c-7cfc-468d-94e6-596f1172416b,argue-news-gun.myshopify.com,,True,False,0,[0],False,False,False,False,5,False,False,False,False,False,shopify_clear_,False,marketplace,2019-04-10,20
b3d87f67-f8c8-469b-9814-d97d4daa4bf9,turn-ahead-bar.myshopify.com,3C74LBEFSE,True,False,0,[0],True,False,False,False,7,False,True,False,False,False,shopify_,False,marketplace,2019-04-10,4
e4174263-20ea-458d-b69d-3276ba417da2,weight-thousand-health.myshopify.com,2CMDHEKUM8,True,False,0,[0],True,True,False,True,0,False,False,False,True,False,shopify_,True,marketplace,2019-04-10,11
fe5887da-526d-4d0a-816b-05cfe95c5ed7,authority-task-others.myshopify.com,,True,False,0,[0],False,True,False,False,13,True,True,False,False,False,shopify_,False,marketplace,2019-04-10,10
e7085912-b913-4e25-ba2c-1a8ed9476abf,soldier-cell-approach.myshopify.com,,True,False,0,[0],False,True,False,False,10,True,True,False,False,False,shopify_,False,marketplace,2019-04-10,10
639a3f34-aad6-4dc7-a7d0-a5156069335b,last-design-option.myshopify.com,,True,False,0,[0],True,True,False,False,12,False,False,False,False,False,shopify_color_imagine_by_,False,marketplace,2019-04-10,20
e81f3ddd-5d31-4dd7-a162-ebceb774a5e6,thought-beyond-total.myshopify.com,503QO2H7FH,False,False,0,[0],True,True,False,True,3,False,False,False,False,False,shopify_,False,marketplace,2019-04-10,19
eae90b26-b5dc-4a3d-b198-9fe40630e0c8,later-long-race.myshopify.com,3UR8RXMTMQ,True,False,0,[0],True,False,False,False,3,False,True,False,False,False,shopify_,False,marketplace,2019-04-10,17
0eafc748-4f3a-4bb7-8576-b6a67784c22d,tough-pm-her.myshopify.com,U0GX5LNMUS,False,False,0,[0],True,True,False,False,1,True,True,True,False,False,shopify_,False,marketplace,2019-04-10,15
50145b51-ebe0-4946-a610-555a3503906f,laugh-fly-left.myshopify.com,,True,False,0,[0],True,False,False,False,15,False,True,False,False,False,shopify_,False,marketplace,2019-04-10,10
2b0fb85e-45c8-4c69-8f2a-5bb070eb7418,store-election-return.myshopify.com,FPLPEUY9BB,True,False,0,[0],True,True,False,True,N/A,False,False,False,False,False,shopify_,False,marketplace,2019-04-10,3
2d8ea58a-b829-4f0a-92d0-c9cc920e899d,worry-hot-because.myshopify.com,A3KT3GB32C,True,False,0,[0],False,True,False,False,1,False,False,False,False,False,shopify_a_cut_wait_,False,marketplace,2019-04-10,1
6c2fb800-5841-4134-8304-7c0dc4eae57c,star-police-voice.myshopify.com,,True,False,0,[0],False,True,False,False,4,True,False,False,False,False,shopify_agent_,False,marketplace,2019-04-10,6
674b87fb-22cd-4777-a1ea-ffbc4c2aaa6b,baby-hard-author.myshopify.com,PQSWOVP9GP,True,False,0,[0],True,True,False,False,5,False,False,False,False,False,shopify_maintain_,False,marketplace,2019-04-10,5
a37eb752-50c3-4437-b64b-7f865716b280,must-prepare-option.myshopify.com,,True,False,0,[0],False,True,False,False,16,False,False,False,False,False,shopify_ten_,False,marketplace,2019-04-10,3
4a31c73a-5435-43d4-b6b7-912859bcaffc,page-others-animal.myshopify.com,,True,False,0,[0],True,True,False,False,8,False,False,False,False,False,shopify_join_,False,marketplace,2019-04-10,5
96c3f49a-aa15-4d1c-9a08-fc35b0b82db2,wait-floor-all.myshopify.com,,True,False,0,[0],True,False,False,False,4,False,True,False,False,False,shopify_any_century_door_,False,marketplace,2019-04-10,19
4cc65696-00b6-4b1c-ac77-971d925b3919,dinner-any-ask.myshopify.com,,True,False,0,[0],False,True,False,False,N/A,False,False,False,False,False,shopify_go_,False,marketplace,2019-04-10,7
1786041c-bfb7-4f11-87f2-3a31f884df99,imagine-or-those.myshopify.com,X5HXGPEHC8,True,False,0,[0],True,False,False,False,6,False,True,False,False,False,shopify_tonight_,False,marketplace,2019-04-10,3
de5ed999-c8b9-4dd4-a940-0c6c50a9e235,thus-after-fish.myshopify.com,ACUMLD0LT3,True,False,0,[0],False,True,False,False,19,False,False,False,False,False,shopify_environment_,False,marketplace,2019-04-10,5
6ec3cf7c-5240-4ca0-8b3d-64f97cfb270c,woman-other-woman.myshopify.com,,True,False,0,[0],True,True,False,False,8,False,False,False,False,False,shopify_program_,False,marketplace,2019-04-10,18
d49bbae4-75c6-460e-aaf3-ee44fa58f1d4,garden-bit-and.myshopify.com,I770AV0HXQ,True,False,0,[0],True,False,False,False,N/A,True,True,False,False,False,shopify_benefit_,False,marketplace,2019-04-10,18
5fa3a059-f668-4dbc-a925-89bbc49febc3,significant-charge-offer.myshopify.com,,True,False,0,[0],False,True,False,False,16,True,True,False,False,False,shopify_,False,marketplace,2019-04-10,6
1b20b821-6ad2-4f61-bb0a-2058cf53d92c,consumer-authority-pattern.myshopify.com,,True,False,0,[0],True,True,False,False,N/A,False,True,False,False,False,shopify_,False,marketplace,2019-04-10,19
c099a464-090f-48b1-9f5d-eae11812336a,when-soldier-financial.myshopify.com,,True,False,0,[0],True,True,False,False,N/A,False,False,False,False,False,shopify_,False,marketplace,2019-04-10,19
e25106b9-598e-42a2-91be-859ef4f6ccf4,final-dark-investment.myshopify.com,UFBH4JYOV2,True,False,0,[0],True,True,False,False,1,False,False,False,False,False,shopify_reality_,False,marketplace,2019-04-10,17
956e1e22-1c3f-45f6-82b7-ad837be42602,serious-where-remember.myshopify.com,RHBYYVNPVW,True,False,0,[0],True,True,False,False,5,False,True,False,False,False,shopify_,False,marketplace,2019-04-10,15
42fc9d4f-f640-40bd-b6d1-4964f1771caf,human-design-conference.myshopify.com,4ZJ1AWUIP5,True,False,0,[0],False,True,False,False,20,False,True,False,False,False,shopify_use_,False,marketplace,2019-04-10,18
414c856b-948e-4694-b243-cee8c86f8703,must-form-heart.myshopify.com,,True,False,0,[0],True,True,False,True,0,False,True,False,False,False,shopify_,False,marketplace,2019-04-10,2
152f3c9d-3687-44f7-80d8-21153c518535,arrive-return-foreign.myshopify.com,,True,False,0,[0],True,True,False,False,2,False,True,False,False,False,shopify_,False,marketplace,2019-04-10,16
908d8abf-345d-4a13-a936-b60ab9b0e563,their-push-soldier.myshopify.com,IJ45UP1GLC,True,False,0,[0],False,False,False,True,4,False,False,False,False,False,shopify_whole_improve_responsibility_,False,marketplace,2019-04-10,7
797f8f4b-9967-4341-ac7f-8d30b34a48b9,crime-yes-by.myshopify.com,PSQVMLSIQV,False,False,0,[0],False,False,False,False,4,False,True,False,False,False,shopify_foot_,False,marketplace,2019-04-10,14
29b9b013-5c25-43ed-a771-1930cbe3f0d3,task-hit-recognize.myshopify.com,,True,False,0,[0],False,False,False,False,2,True,True,False,False,False,shopify_,False,marketplace,2019-04-10,6
35aaef78-65e3-4d8e-b2b2-8fbff963b95e,girl-address-figure.myshopify.com,LZTSI2WH9J,True,False,0,[0],False,True,False,False,7,False,True,False,False,False,shopify_list_yourself_against_,False,marketplace,2019-04-10,2
ef0a88ae-e726-4808-bf0a-e8001ea81c77,little-grow-all.myshopify.com,,True,False,0,[0],True,True,False,False,12,False,True,False,False,False,shopify_,False,marketplace,2019-04-10,7
379c8d38-998e-4f35-b0b4-527e6e25c994,coach-lead-quality.myshopify.com,,False,False,0,[0],False,False,True,True,7,False,True,False,False,False,shopify_,False,marketplace,2019-04-10,10
698b2efa-2f42-4f29-9095-dfe04088f04d,control-energy-adult.myshopify.com,,False,False,0,[0],False,False,False,False,15,True,True,False,False,False,shopify_data_,False,marketplace,2019-04-10,4
dc29c30b-a629-477d-a7d7-fbd13e3dc1f5,window-similar-rich.myshopify.com,,True,False,0,[0],True,True,False,False,19,False,False,False,False,False,shopify_,False,marketplace,2019-04-10,5
56fa4cca-5d3d-46ac-9a22-94fd99a70012,tree-popular-behind.myshopify.com,,True,False,0,[0],True,True,False,True,0,True,True,False,False,False,shopify_race_although_guess_,False,marketplace,2019-04-10,19
354a5fc0-3b47-44d2-8daf-72f2c850f0ea,product-several-you.myshopify.com,XKA1JW93DY,True,False,0,[0],False,False,False,False,10,False,True,False,False,False,shopify_shoulder_break_industry_,False,marketplace,2019-04-10,9
aacf0416-88a4-49b4-922f-a536f9b0eec8,gun-give-appear.myshopify.com,ZBWCRC4IJ8,True,False,0,[0],False,True,False,False,20,False,False,False,False,False,shopify_perhaps_major_test_,False,marketplace,2019-04-10,7
474ee239-bb38-4eca-8a0b-20ee97e36d01,prepare-growth-far.myshopify.com,,True,False,0,[0],False,True,False,False,18,True,True,False,False,False,shopify_degree_walk_citizen_,False,marketplace,2019-04-10,2
272e4896-236a-474b-9d55-d3c374a8e187,remain-three-my.myshopify.com,QILR27RWGX,True,False,0,[0],True,True,False,False,N/A,False,False,False,False,False,shopify_,False,marketplace,2019-04-10,6
dc566cab-ab11-4e2c-9abf-01a1435908d2,feeling-least-according.myshopify.com,,True,False,0,[0],True,True,False,False,3,False,False,False,False,False,shopify_marriage_,False,marketplace,2019-04-10,8
046926fd-cbe7-4896-beba-1bd0aa48ecb2,fine-among-hair.myshopify.com,RAPRM5KQ2N,True,False,0,[0],True,True,False,False,3,False,False,False,False,False,shopify_,False,marketplace,2019-04-10,20
041e2a4b-01f3-4398-b0ad-0c2ceb6b6e44,what-civil-result.myshopify.com,,True,False,0,[0],False,False,False,False,17,False,True,False,False,False,shopify_organization_,False,marketplace,2019-04-10,15
d411865f-9160-4d2e-a0ba-9163a77f866d,list-establish-kitchen.myshopify.com,,True,False,0,[0],False,False,True,True,8,True,True,True,False,False,shopify_,False,marketplace,2019-04-10,14
15f83023-7378-4cb4-8439-94260da0969f,current-senior-church.myshopify.com,LCQ5QXZ7Y0,True,False,0,[0],True,True,False,False,19,False,False,False,False,False,shopify_son_half_nor_,False,marketplace,2019-04-10,17
40ea36dc-e147-4140-9355-32adb779d88d,fish-character-around.myshopify.com,,True,False,0,[0],False,True,False,False,4,True,False,False,False,False,shopify_least_,False,marketplace,2019-04-10,3
